,Created At,Text,Location,Address,Longitude,Latitude
694,Wed Mar 04 00:09:45 +0000 2020," Has UNHRC heard Lautenberg amendment persecuted groups grants refugee status United States Jews , Evangelical Christians , Catholics , Orthodox Baha ’ . UNHRC disclose many Hindus given refugees status Pak , Afg Bangladesh ? https : //t.co/rfRYW06f1e",कोलकाता,"Kolkata, West Bengal, India",88.3567751581234,22.54541245
697,Wed Mar 04 00:09:51 +0000 2020, 3 million @ letsencrypt certificates revoked March 4 due 2020.02.29 CAA Rechecking Bug . Here 's everything need know : https : //t.co/q2Hj0qRJb5,France,France,1.8883335,46.603354
698,Wed Mar 04 00:09:56 +0000 2020, Imagine THIS man HC get FIRs done people hate speech . THIS MAN - says neither Parliament Nor Supreme Court decide CAA decide streets . This man given midnight hearing judge . Imagine . https : //t.co/B4L68i1VoQ,Andhra Pradesh,"Andhra Pradesh, India",80.1863809,15.9240905
700,Wed Mar 04 00:09:58 +0000 2020," I simply ca n't understand business UNHRC , interfere connection CAA😡 Modiji please find person behind India Times speaks spokesperson intervention application CAA . https : //t.co/56Pi2uGkvu",Maharashtra india ,"Maharashtra, India",76.0554568,19.531932
704,Wed Mar 04 00:10:22 +0000 2020," MEDIA BLACKOUT : Jihadis declared WAR non-Muslims India Mullah boasts Muslim pop . double 30yrs , threatens Hindus Islamic rule India , vows PM Modi dead soon & amp ; CAA supporters burned alive Crowd Terrorists celebrate & amp ; chant `` Allahu Akbar '' https : //t.co/xBP200SiDP",here & now 🇺🇸,"Here and Now, London Circuit, City, Canberra, District of Canberra Central, Australian Capital Territory, 2601, Australia",149.1256408,-35.2829763
705,Wed Mar 04 00:10:25 +0000 2020," Majority traders Muslims , stopped buying knitted garments producers , mostly Hindus , claim manufacturers . https : //t.co/rIBCkuJxFr",Andhra Pradesh,"Andhra Pradesh, India",80.1863809,15.9240905
706,Wed Mar 04 00:10:28 +0000 2020, @ DawnRoseTurner @ BBC_Future The Govt could get NRC research possibly efficient & amp ; smaller vertical X… https : //t.co/4qxk1SGz30,"Ottawa, Canada","Ottawa, Eastern Ontario, Ontario, K1P 1J1, Canada",-75.690308,45.421106
709,Wed Mar 04 00:10:39 +0000 2020, Modi Govt says CAA internal matter UNHR files petition SC CAA The Modi Govt Invited envoys Different Foreign countries visit Kashmir & amp ; see Normalcy 370 removed Was n't Kashmir Internal matter ? Why Hypocrisy & amp ; Dual Stand ?,"Dublin, OH","Dublin, Franklin County, Ohio, United States of America",-83.1140771,40.0992294
710,Wed Mar 04 00:10:40 +0000 2020," The Delhi police recovered many eight dead bodies sewage drains , following Delhi Anti-Hindu riots carried pretext “ peaceful ” Anti-CAA protests https : //t.co/0Z5Hw9I4Fe",New Delhi,"New Delhi, Delhi, India",77.2022662,28.6141793
712,Wed Mar 04 00:10:48 +0000 2020," @ Swamy39 @ Dharma2X It may , Anti National Hindu terrorist 's decision . Not Indians . Anti Indians want to… https : //t.co/aBraoBVuAZ",Mera Bharat,"Mera, Raniwara Tehsil, Jalor, Rajasthan, India",72.1988547,24.8129628
714,Wed Mar 04 00:10:54 +0000 2020, RT @ NetajiBond : This tje bring crowd Anti CAA protests . https : //t.co/ikEAdkT5Rw,"New Delhi, India","New Delhi, Delhi, India",77.2022662,28.6141793
715,Wed Mar 04 00:10:56 +0000 2020," I met families detainees 've died since Oct. All eerily similar stories , interchangeable details . `` How come believe family time cremate ? '' My report # NRC # Assam @ AJEnglish https : //t.co/smwG6DWfNt",New Delhi,"New Delhi, Delhi, India",77.2022662,28.6141793
717,Wed Mar 04 00:11:14 +0000 2020," Modi 's CAA fast tracks citizenship persecuted christians like Faraz Pervaiz tortured In ISLAMIC Pakistan - No wonder anti-christian , pro-jihad media smears Islamic Cleric also calling Muslims wage Jihad Modi Gov't Full Vid https : //t.co/DooD03NIMz https : //t.co/yFxkVuPPgQ",here & now 🇺🇸,"Here and Now, London Circuit, City, Canberra, District of Canberra Central, Australian Capital Territory, 2601, Australia",149.1256408,-35.2829763
722,Wed Mar 04 00:11:37 +0000 2020," @ hafeezkhan @ Mohamma20074049 @ AnushaAnuSweety @ ysjagan NRC lo documents chupinchakapote nv anattu bank account , mob… https : //t.co/bWOFGi2rpq","Bengaluru, India","Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",77.5912997,12.9791198
723,Created At,Text,Location,"Location, Tucker County, West Virginia, United States of America",-79.6371124,39.2138905
729,Wed Mar 04 00:12:20 +0000 2020, Cong slams govt UN rights chief moving SC CAA https : //t.co/cF3SpJiM1b,"Nagaland, India","Nagaland, India",94.5884911,26.1630556
730,Wed Mar 04 00:12:22 +0000 2020, RT @ desimojito : How got crowd anti CAA protests https : //t.co/66b3vxuadP,"Mumbai, India","Mumbai, Mumbai City, Maharashtra, India",72.8353355,18.9387711
732,Wed Mar 04 00:12:23 +0000 2020," # Exposed Here Ultra-Left Activist Harsh Mandar instigating Anti-CAA Protesters spewing venom Supreme Court India , clearly asking protesters believe highest institution judiciary . https : //t.co/nxRmkIxiav","Mangalore, India","Mangaluru, Mangaluru taluk, Dakshina Kannada, Karnataka, 575001, India",74.8430082,12.8698101
737,Wed Mar 04 00:12:30 +0000 2020, International behaviour towards India shown true nature world opinion towards India Anti CAA agitation . A big lie pinned us . Now UN HRC wants intervene Supreme Court hearing ! ! !,India,India,78.6677428,22.3511148
748,Wed Mar 04 00:13:12 +0000 2020," @ naomi2009 @ NadiaWhittomeMP Naomi , response pro CAA/BJP folks replies , I would ask con… https : //t.co/gGAUv5eTu8","London, England","London, Greater London, England, SW1A 2DX, United Kingdom",-0.1276474,51.5073219
749,Wed Mar 04 00:13:13 +0000 2020, United Nations Buisness approach Indian Supreme Court challenge Law made Indian Parliment . This shows motivated foreign Lobby CAA . Govt register strong objection & amp ; hopefully SC dismiss heavy costs,India,India,78.6677428,22.3511148
751,Wed Mar 04 00:13:20 +0000 2020," TN , MP , Kerala , Telengana , AP , Orissa , Rajasthan , Punjab , NE States , Chhattisgarh , Jharkhand , Maharashtra , WB , Bihar State Govt CAA NPR , one implementing NPR ?",India,India,78.6677428,22.3511148
752,Wed Mar 04 00:13:27 +0000 2020," In unprecedented move , UN human rights chief said intends intervene India ’ Supreme Court c… https : //t.co/rYqrDosMS5",India,India,78.6677428,22.3511148
753,Wed Mar 04 00:13:29 +0000 2020," CAA illegal immigrant Hindus Srilanka & amp ; Muslims Afghanistan , Pak & amp ; Bangladesh . Does # UNHRC advocate immigrants entering cntries illegally ... . let ’ banish passport & amp ; visas & amp ; let UNHRC allow Pakistanis Afghanis enter countries illegally .",India,India,78.6677428,22.3511148
759,Wed Mar 04 00:13:54 +0000 2020," @ timesofindia This basically Assam NRC miniature . Went target `` Bangladeshis '' . Ended excluding refugees Bangladesh . Unfortunately , probably happen lot , given climate .",New Delhi,"New Delhi, Delhi, India",77.2022662,28.6141793
760,Wed Mar 04 00:13:55 +0000 2020, The petition CAA UNHRC illegal India Court send strong message La Presidenta @ rvaidya2000 - https : //t.co/M4dDHkbBKk,Bangalore,"Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",77.5912997,12.9791198
762,Wed Mar 04 00:14:01 +0000 2020, `` SC n't protect secularism Ayodhya/NRC/Kashmir cases . We wo n't fight SC . We wo n't fight Sansad . We fight streets '' & lt ; & lt ; Ex-IAS @ harsh_mander OPENLY PROVOKING people 4 violence👇 FYI @ DCPNewDelhi @ CPDelhi @ HMOIndia @ AmitShahOffice .. Will u DARE arrest ? 😎 https : //t.co/rdoq2Y21yB,Kolkata,"Kolkata, West Bengal, India",88.3567751581234,22.54541245
765,Wed Mar 04 00:14:09 +0000 2020," Has UNHRC heard Lautenberg amendment persecuted groups grants refugee status United States Jews , Evangelical Christians , Catholics , Orthodox Baha ’ . UNHRC disclose many Hindus given refugees status Pak , Afg Bangladesh ?",Bharat 💟🇮🇱💟🇺🇸💟🇮🇳💟,India,78.6677428,22.3511148
767,Wed Mar 04 00:14:10 +0000 2020, It clear @ PandaJay & amp ; @ NarendraModi ... Bullies always pick wimps cowards ... Try China throw whole UN China probably sea ... Cowards @ UNHumanRights would pee pants even mention China.. https : //t.co/peJlR4tMAE,Puneri,"Puneri, Sulya taluk, Dakshina Kannada, Karnataka, India",75.6304407,12.6163008
768,Wed Mar 04 00:14:14 +0000 2020, What rediculous thing . Who protest laws sovereignty ? Further every country right decide granting citizenship immigration regulations ! His petition thrown window .,India,India,78.6677428,22.3511148
769,Wed Mar 04 00:14:17 +0000 2020, OMG… # Security # SSL servers able cope load reissue many certificates ?,"Pune, India","Pune, Pune City, Pune District, Maharashtra, 411001, India",73.8544541,18.521428
770,Wed Mar 04 00:14:19 +0000 2020, Protester came participate Young India March CAA/NRC/NPR slapped delhi police personnel . @ DelhiPolice tell ’ fault ? We demand immediate suspension arrogant policeman @ nsaibalaji @ kawalpreetdu @ kavita_krishnan @ ojhaanjali https : //t.co/Q3obNTwtJO,New Delhi,"New Delhi, Delhi, India",77.2022662,28.6141793
771,Wed Mar 04 00:14:21 +0000 2020," Texans left tackle Laremy Tunsil fired agency , CAA , represented since Dolphins selected first round 2016 . Tunsil process selecting new representation per league sources . He 's expected become highest paid tackle offseason",Kansas,"Kansas, United States of America",-98.5821872,38.27312
772,Wed Mar 04 00:14:22 +0000 2020," Majority traders Muslims , stopped buying knitted garments producers , mostly Hindus , claim manufacturers . https : //t.co/rIBCkuJxFr",New Delhi,"New Delhi, Delhi, India",77.2022662,28.6141793
773,Wed Mar 04 00:14:28 +0000 2020," Ultra-Left Activist Harsh Mandar instigating Anti-CAA Protesters spewing venom Supreme Court India , clearly asking protesters believe highest institution judiciary . # AajKeNehru https : //t.co/jFJgughHVi",India,India,78.6677428,22.3511148
774,Wed Mar 04 00:14:32 +0000 2020, Listen Congress guy Press briefing 2018 wherein blaming Modi Amit shah going ahead NRC . He started briefing title `` NRC virodhi Narendra Modi '' @ RahulGandhi @ AmitShah https : //t.co/dNY3uucrcg,India,India,78.6677428,22.3511148
775,Wed Mar 04 00:14:33 +0000 2020," That # Constitution established law ( Citizenship Act 1955 ) # India says . CM Mamata Banerjee taken oath uphold Constitution India . If indeed said , totally unacceptable shocking call 'UN referendum ' # CAA .","Bengaluru, Karnataka","Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",77.5912997,12.9791198
778,Wed Mar 04 00:14:44 +0000 2020," Almost everyone declared `` foreigner '' Foreigners Tribunal Assam Indian citizens . Every excluded person NRC I met Indian citizens . It never `` illegal migrants '' , 's NOT `` ghuspethi '' . Everything Indian citizens . Period !",India,India,78.6677428,22.3511148
779,Wed Mar 04 00:14:52 +0000 2020, RT @ LiveLawIndia : UN High Commissioner Human Rights files intervention application India 's Supreme Court CAA ; MEA says is…,Canada,Canada,-107.9917071,61.0666922
781,Wed Mar 04 00:14:58 +0000 2020, How UN locus law duly passed Indian Parliament ? Have challenged Lautenberg Amendment US Courts ?,India,India,78.6677428,22.3511148
784,Wed Mar 04 00:15:17 +0000 2020, # Watch : @ ShahnawazBJP asked @ _YogendraYadav create fear Muslims name # NRC . @ DChaurasia2312 # kkwithdchaurasia https : //t.co/UKz3X16ufX,"Nawada, Bihar","Nawada, Bihar, India",85.5185562336921,24.818123999999997
791,Wed Mar 04 00:16:12 +0000 2020," RT @ SouleFacts : Those blaming CAA riots giving incomplete , hence , false information . https : //t.co/f7TxgerNMl","Mumbai, India.","Mumbai, Mumbai City, Maharashtra, India",72.8353355,18.9387711
797,Wed Mar 04 00:16:37 +0000 2020, RT @ NetajiBond : This tje bring crowd Anti CAA protests . https : //t.co/ikEAdkT5Rw,Singapore,Singapore,103.8194992,1.357107
799,Wed Mar 04 00:16:54 +0000 2020, Just imagine stranglehold # jihad global institutions like @ UNHumanRights It n't ignorance law norms pure prejudice About time # India quits wretched body de-legitimise takeover apologists # GlobalJihad https : //t.co/RrcYhPbZHE,"Mumbai, India","Mumbai, Mumbai City, Maharashtra, India",72.8353355,18.9387711
800,Wed Mar 04 00:17:00 +0000 2020," Every pogrom , genocide , ethnic cleansing Indian government allows enables India ’ “ internal matter ” world look away . Maybe India leave UN ’ like .",New Delhi,"New Delhi, Delhi, India",77.2022662,28.6141793
805,Wed Mar 04 00:17:25 +0000 2020," RT @ peopleofindiaka : For information NPR/NRC/CAA affect marginalised communities , visit https : //t.co/tX1z1sOY5p https : //t.co/Z69L2BD…","Bengaluru, India","Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",77.5912997,12.9791198
807,Wed Mar 04 00:17:38 +0000 2020, RT @ VakashaS : Those looking read whole intervention application : https : //t.co/hShfWBV8Pq,London,"London, Greater London, England, SW1A 2DX, United Kingdom",-0.1276474,51.5073219
808,Wed Mar 04 00:17:42 +0000 2020," UN Human Rights Chief Moves Intervene Over CAA SC , India Objects https : //t.co/CczzQDs1ce","Mumbai, India","Mumbai, Mumbai City, Maharashtra, India",72.8353355,18.9387711
810,Wed Mar 04 00:17:50 +0000 2020," After voting CA Bill Lok Sabha , I joined peaceful protests streets Leader @ MamataOfficial others @ AITCofficial # CAA & amp ; # NRC . I appeal kindly protest peaceful manner & amp ; abide law . # NoCAA # NoNRC https : //t.co/epeWwjazcQ",Kolkata ,"Kolkata, West Bengal, India",88.3567751581234,22.54541245
813,Wed Mar 04 00:18:06 +0000 2020," Khilafat-1 Started 1919 , Partition 1947 . Khilafat-2 started 2019 , Ghazwa-e-Hind target 2047 . CAA-NRC excuse , real aim make Bharat Islamic state 2047 . Concern Women Men get unlimited Rights & amp ; women caged Burka .","Kharkiv, Ukraine","Харків, Шевченківський район, Харківська міська рада, Харківська область, Україна",36.2303893,49.9902794
814,Wed Mar 04 00:18:08 +0000 2020," Oh intellectuals roads protesting CAA NRC , deserve . Next thing be… https : //t.co/QLAHrN9CBi","Hyderabad, INDIA","Hyderabad, Telangana, India",78.46106473453146,17.38878595
815,Wed Mar 04 00:18:16 +0000 2020," CAA Indian citizen , Its persecuted minorities neighbouring countries . Organising protests putting women & amp ; children frontline , indulging continuous misinformation & amp ; instigating violence ca n't justified . https : //t.co/da08hlpaVI",Bangalore,"Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",77.5912997,12.9791198
816,Wed Mar 04 00:18:18 +0000 2020," . @ asadowaisi said would sing national anthem religion permit bow anyone . After CAA became law , singing Jana Gana Mana , everywhere . Now , says chant Bharat Mata Ki Jai . Bring NRC .","Chennai, India","Chennai, Chennai district, Tamil Nadu, India",80.2838331,13.0801721
817,Wed Mar 04 00:18:19 +0000 2020, @ DawnRoseTurner @ BBC_Future The Govt could get NRC research possibly efficient & amp ; smaller vertical X axis type wind turbines . Which would smaller ecological footprint ? https : //t.co/WghQRmBi0Z,"Comox Valley, BC","Comox Valley Regional District, British Columbia, Canada",-125.0353253,49.670981
819,Wed Mar 04 00:18:46 +0000 2020, RT @ SouleFacts : 5 foreigners asked leave India participating anti-CAA protests : Govt https : //t.co/NgRRFYLOaD,"Mumbai, India.","Mumbai, Mumbai City, Maharashtra, India",72.8353355,18.9387711
820,Wed Mar 04 00:18:53 +0000 2020," @ UNHumanRights When consider India ’ CAA2019 , make sure also leveled USA ’ Lautenberg Amendment 19… https : //t.co/36x37DCyfm",Mother Earth,"Mother Earth, Sidley, Rother, East Sussex, South East, England, United Kingdom",0.4758995591006566,50.863772
823,Wed Mar 04 00:19:06 +0000 2020, I 've heard nothing sort . Yes garment cutters Muslims fabric sellers Hindus . But business relations solid . Nothing like happening circle I know sure . Late payments normal textiles . https : //t.co/2TDq55KeR3,India,India,78.6677428,22.3511148
827,Wed Mar 04 00:19:31 +0000 2020, CAA entirely internal matter India sovereign republic . UNHRC business intervene subject .,"Mumbai, India.","Mumbai, Mumbai City, Maharashtra, India",72.8353355,18.9387711
832,Wed Mar 04 00:20:02 +0000 2020, @ KuthoosSheik @ amnesty @ SupremeCourtFan @ cindia @ UNHumanRights @ UN @ OIC_OCI @ EUCouncil @ AJEnglish @ khaleejtimes… https : //t.co/D1hSKATAQC,India,India,78.6677428,22.3511148
836,Wed Mar 04 00:20:12 +0000 2020," In view recent happenings capital , I n't want celebrate Holi .",Chandigarh,"Chandigarh, 160020, India",76.7646552,30.7194022
838,Wed Mar 04 00:20:18 +0000 2020," Aligarh , UP Moslem Woman Exposes Her Husband In Presence Of Senior Police Officials That He FORCED Her To Attend Anti CAA/NPR/NRC = Anti Modi Rallies For Free Food & amp ; Money This Is How Moslems Are Being Used & amp ; Being Instigated To Attack Hindus = India . https : //t.co/J2omG8QZcw",Bharat  ,India,78.6677428,22.3511148
840,Wed Mar 04 00:20:24 +0000 2020," Tu kaun ? Main khwam khwah ! Has @ UNHumanRights ever stood Islamic nations ' laws clearly discriminate people basis gender , faith religion ? Has passed injunctions abandoned Kurds ? Height presumptuousness !","Sitamarhi, Bihar, India","Sitamarhi, Dumra, Sitamarhi, Bihar, 843300, India",85.5056744,26.5876547
841,Wed Mar 04 00:20:33 +0000 2020, They also saying Coronavirus medication Gobar . They record winning elections whenever ri0ts happen… https : //t.co/Jgjf71K4H6,Delhi ,"Delhi, Kotwali Tehsil, Central Delhi, Delhi, 110006, India",77.2219388,28.6517178
842,Wed Mar 04 00:20:38 +0000 2020," RT @ TimesNow : Baijayant Panda questions UNHRC 's intervention plea CAA , asks 'why China 's repression ? ' . https : //t.co/AP…",Bangalore,"Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",77.5912997,12.9791198
844,Wed Mar 04 00:20:48 +0000 2020," # UN HAS NO LOCUS STANDI TO DICTATE INDIA ON CAA . After goaded 'Lutyens ' lobby , @ UN rights panel interv… https : //t.co/WFZzVHqLLO",Jammu And Kashmir,"Jammu and Kashmir, India",76.7972892,34.0476564
845,Wed Mar 04 00:20:48 +0000 2020," So , @ letsencrypt urgently revoking certificates tomorrow , notifies email addresses , 's optional field , many n't know . / @ heisec Bug : https : //t.co/Ro59vlXX8v https : //t.co/zEqwxYaB8Q",Zürich,"Zürich, Bezirk Zürich, Zürich, Switzerland",8.5423328,47.3723941
848,Wed Mar 04 00:20:55 +0000 2020," @ UN_HRC Shame . Wish contest CAA India . Blind towards minorities treatment Pakistan . Young girls , ki… https : //t.co/0J9FqPUota",Lucknow,"Lucknow, Sadar, Lucknow, Uttar Pradesh, 226019, India",80.9346001,26.8381
849,Wed Mar 04 00:21:03 +0000 2020, Attack Delhi well planned Kapil Sharma 's threat . Several WhatsApp groups created gangs 20-… https : //t.co/G5WOSjp0PD,Delhi,"Delhi, Kotwali Tehsil, Central Delhi, Delhi, 110006, India",77.2219388,28.6517178
850,Wed Mar 04 00:21:05 +0000 2020," @ RShivshankar @ UN_HRC UNHRC cess pool morons . I bet ca n't even locate India world map , they… https : //t.co/qKllkuZHa5",Florida ,"Florida, United States of America",-81.4639835,27.7567667
854,Wed Mar 04 00:21:14 +0000 2020," The majority traders M00Slims , stopped buying knitted garments producers , mostly Hindus , claim manufacturers . https : //t.co/L8EFURn4ML","Bengaluru South, Karnataka","Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",77.5912997,12.9791198
857,Wed Mar 04 00:21:48 +0000 2020," CAA provides new ray hope persecuted minorities including Hindus Pak , Bang & amp ; Afghan . Many among living India since years received citizenship till date . CAA great Himalayan step fundamental human rights https : //t.co/hn7M1xVBVB","Mau, India","Mau, Uttar Pradesh, India",83.49793418499047,26.0376878
858,Wed Mar 04 00:21:52 +0000 2020," NRC , CAA = big business BJP . BJP also jocking Indians .","Abhayapuri, India","Abhayapuri, Srijangram, Bongaigaon, Assam, India",90.6669044,26.334307
862,Wed Mar 04 00:22:14 +0000 2020," Anti-CAA activist Ramakrishna Jalmi arrested insulting Shri Parshuram Goa rally based complaints filed Journalist Gaurang Prabhu Malkarnekar & amp ; Hindu Yuva Sena . @ HinduJagrutiOrg also filed police complaint Jalmi Ponda , Goa . https : //t.co/3Fc9gJH4pD","Maharashtra, India","Maharashtra, India",76.0554568,19.531932
864,Wed Mar 04 00:22:29 +0000 2020, RT @ Brahmeme : This treat women . They beat women 's name CAA monster sale https : //t.co/9OW6pMNJFS,"New Delhi, India","New Delhi, Delhi, India",77.2022662,28.6141793
867,Wed Mar 04 00:22:53 +0000 2020," RT @ prasanna_s : Well done , @ UNHumanRights",New Delhi,"New Delhi, Delhi, India",77.2022662,28.6141793
871,Wed Mar 04 00:23:08 +0000 2020, @ prafullaketkar CAA gives every persecuted minority right live dignity !,"Mau, India","Mau, Uttar Pradesh, India",83.49793418499047,26.0376878
873,Wed Mar 04 00:23:09 +0000 2020, UN rights chief moves Supreme Court CAA https : //t.co/20NA8hGp0j,"Allahabad, India","Prayagraj, Allahabad, Prayagraj, Uttar Pradesh, 211001, India",81.8338005,25.4381302
874,Wed Mar 04 00:23:18 +0000 2020," The 'chronology ' I interested @ saahilmenghani 's reportage - 2019 General Elections , multiple sting operations & amp ; Reporters Project , JNU protests , CAA protests , Jamia Violence , Shaheen Bagh , JNU Violence , Delhi Elections 2020 , Delhi Riots & amp ; still . BRAVO ! ! 👏👏","Miami, FL","Miami, Miami-Dade County, Florida, United States of America",-80.1936589,25.7742658
875,Wed Mar 04 00:23:21 +0000 2020," UNHRC 's action unprecedented India 's image abroad 's worst . Here 's in-depth chat @ ShashiTharoor Delhi riots , rising economic distress continues ail Congress party . # UNHRC # DelhiViolence # CAA https : //t.co/am98U9xCLI","Thane West, India","Thane West, Thane, Maharashtra, 400605, India",72.9775643,19.1914604
877,Wed Mar 04 00:23:23 +0000 2020," @ INCIndia Why n't unhrc go icj Indian parliament passing caa , pity decided come to… https : //t.co/qu4l37bZQg","Sector 12, Noida","Sector 12, Gurgaon, Gurugram, Haryana, 122006, India",77.0259664,28.464066
879,Wed Mar 04 00:23:43 +0000 2020, RT @ Username_lul : Hello fake news peddlers @ RanaAyyub @ khanumarfa @ _sabanaqvi,"West Bengal, India","West Bengal, India",87.6855882,22.9964948
883,Wed Mar 04 00:24:25 +0000 2020, RT @ VersatileInPink : That 's happens Human Rights violated . India 's 🙄,Oak Harbor WA,"Oak Harbor, Island County, Washington, United States of America",-122.6432245,48.2931559
886,Wed Mar 04 00:24:46 +0000 2020," India 's CAA , 2019 fast tracks Citizenship process oppressed Pakistani Christians . But But But @ AOC US Law makers oppose CAA Pakistani Christians attacked church construction , 1 left partially paralyzed - The Christian Post https : //t.co/v1vOo8Gwz8",Wildrose Country,"Wildrose, Country Club Estates, Rawls Springs, Forrest County, Mississippi, 39401:39402, United States of America",-89.3781691,31.3666416
887,Wed Mar 04 00:24:47 +0000 2020, 👆Listen IDIOT Congress Press briefing 2018 wherein blaming Modi Amit shah going ahead NRC . He started briefing title `` NRC virodhi Narendra Modi '' # saisubr # CAA_NRC_Protests # CAA_NRC_NPR 1/n https : //t.co/3npRXSi8wE,"Bangalore, India","Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",77.5912997,12.9791198
893,Wed Mar 04 00:25:16 +0000 2020, UN ’ behaviour laughable . They never filed petitions countries persecution occurs . But i… https : //t.co/j7uBOxML5k,"Chennai, India","Chennai, Chennai district, Tamil Nadu, India",80.2838331,13.0801721
899,Wed Mar 04 00:25:48 +0000 2020, RT @ AnantKadam_IN : @ DCPEastDelhi Any action shall taken❓👇 https : //t.co/5oY5Co2mn9,India,India,78.6677428,22.3511148
903,Wed Mar 04 00:26:04 +0000 2020, RT @ RudraVS : Read blog Surakshamani . I suggested India withdraw UNHRC,"Patna, India","Patna, Patna Rural, Patna, Bihar, 800001, India",85.1235252,25.6093239
909,Wed Mar 04 00:26:36 +0000 2020, RT @ Shudraism : How CAA internal matter designated objective throw millions people OUT India ?,B'Bay,"BBay Running, 1431, North State Street, Eureka, Bellingham, Whatcom County, Washington, 98225, United States of America",-122.47464808091068,48.7503891
912,Wed Mar 04 00:26:39 +0000 2020," That # Constitution established law ( Citizenship Act 1955 ) # India says . CM Mamata Banerjee taken oath uphold Constitution India . If indeed said , totally unacceptable shocking call 'UN referendum ' # CAA . https : //t.co/mwvJFUxbmR",India,India,78.6677428,22.3511148
916,Wed Mar 04 00:26:52 +0000 2020," As desired several friends , discussion CAA NPR NRC held Kolkata 8march 2:15pm .",Kolkata,"Kolkata, West Bengal, India",88.3567751581234,22.54541245
917,Wed Mar 04 00:26:54 +0000 2020," Tomorrow , @ letsencrypt revoking 3 million SSL certificates due CAA bug . Check host SSL certificates : https : //t.co/oE9XBhbVzL # ssl # tls # letsencrypt # security https : //t.co/TbqnVKxpHD","1.3521° N, 103.8198° E","MacRitchie Nature Trail, Ang Mo Kio Neighbourhood Marker Sign, Sin Ming, Singapore, Central, 574623, Singapore",103.8288768,1.3513309
921,Wed Mar 04 00:27:30 +0000 2020, 3 million @ letsencrypt certificates revoked March 4 due 2020.02.29 CAA Rechecking Bug . Here 's everything y… https : //t.co/IXJJ0Glw9m,Anywhere!,"Go Anywhere Slab, Lilongwe, Central Region, Malawi",33.8624178,-14.1601396
922,Wed Mar 04 00:27:31 +0000 2020, We ’ getting customer K8s clusters . Suggest check impacts clus… https : //t.co/6HrqqbzYZc,"Berlin, Germany","Berlin, 10117, Deutschland",13.3888599,52.5170365
924,Wed Mar 04 00:27:38 +0000 2020, Boys 6 Blue battled hard CAA Elite 8 playoff game fell short 56-45 . This team went undefeated the… https : //t.co/W7MW0L17KP,"St. Paul, Minnesota","St. Paul, Ramsey County, Minnesota, United States of America",-93.1015026,44.9504037
928,Wed Mar 04 00:28:33 +0000 2020," Truth started emerge . Forcing women sit protest & amp ; claim spontaneous , biggest fraud played Islamists .",India,India,78.6677428,22.3511148
931,Wed Mar 04 00:28:54 +0000 2020, 3 million @ letsencrypt certificates revoked March 4 due 2020.02.29 CAA Rechecking Bug . Here 's everything need know : https : //t.co/IesM7xO8Nr,"ypsilanti, mi","Ypsilanti, Washtenaw County, Michigan, 48197, United States of America",-83.6171426940706,42.24253
932,Wed Mar 04 00:28:54 +0000 2020, It May Internal Matter n't mean act BJP Government good India 's internal matter # UNHRC # CAA… https : //t.co/lbaM47D1rB,"New Delhi, India","New Delhi, Delhi, India",77.2022662,28.6141793
939,Wed Mar 04 00:29:32 +0000 2020, RT @ PoliticalKida : Just remind reality & amp ; knowledge Anti CAA NRC Protesters 😂✌️ https : //t.co/g1kUYLat4x,Bharat ,India,78.6677428,22.3511148
944,Wed Mar 04 00:29:48 +0000 2020, Glad see interventions outside India . Wish governments around world intervened early 1940s… https : //t.co/IOU3aMAKGU,"Washington, DC","Washington, District of Columbia, 20500, United States of America",-77.0365529,38.8948932
946,Wed Mar 04 00:30:05 +0000 2020," BREAKING : 3rd March , 2020 . UN High Commissioner Human Rights files intervention application India 's Supreme Court CAA . @ UN @ UNHumanRights @ UN_Women @ UNinIndia @ unwomenindia CC : @ NrcProtest @ ThePeopleOfIN @ UAH_India @ karwanemohabbat @ ICLU_Ind @ SaketGokhale https : //t.co/3tqlLtTfjT","Noida, India","Noida, Dadri, Gautam Buddha Nagar, Uttar Pradesh, 201301, India",77.3547609,28.5726442
950,Wed Mar 04 00:30:17 +0000 2020, Finally done qualification cards . Over 600 signatures & amp ; 481 hours supervised work shift done . I finish 6 months simulator training pass 2 wk exam NRC I 'll charge reactor living . # NuclearEnergy,"Minnesota, USA","Minnesota, United States of America",-94.6113288,45.9896587
956,Wed Mar 04 00:30:43 +0000 2020, @ MitaliLive @ ShashiTharoor It 's journey India 's policy assertiveness . Id highly recommend u read Bh… https : //t.co/rYR6LMeUaF,Singapore ,Singapore,103.8194992,1.357107
