,Created At,Text,Location,Address,Longitude,Latitude
464,Wed Mar 04 18:05:23 +0000 2020, # IslamoPhobicIndianMedia Tell one country Muslims 15 20 percent majority say problem Muslims ? ? ? ? Just one country ! ! ! ! # CAA # BiasedWikipedia # AntiHinduDelhiRiots2020,Bangalore,"Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",77.5912997,12.9791198
467,Wed Mar 04 18:05:37 +0000 2020," Now govt assured Bangladesh , extend courtesy citizens country ? The fate millions people hangs BJP plays dirty politics . https : //t.co/BRNK6SMoNr","Gandhi Nagar, New Delhi","New Delhi, Jersey County, Illinois, United States of America",-90.2612233,39.0317139
468,Wed Mar 04 18:05:40 +0000 2020," @ madeforbrettLEE Give one good reason say 'NO ' CAA ? How Indian citizen ? It refugees Islamic countries , ok ? Why Muslims worried ? Does CAA reject citizenship Indian Muslims ? Is easy ? Nonsense ! Use brain ?","Mumbai, India","Mumbai, Mumbai City, Maharashtra, India",72.8353355,18.9387711
469,Wed Mar 04 18:05:42 +0000 2020," @ sgurumurthy @ kanimozhi @ HKupdate @ girishalva @ prafullaketkar @ Prof_Hariom @ ranganaathan @ jspandey_ @ SaveSabrimala @ ensine @ MaheshJoshi_MJ @ jsaideepak @ advmonikaarora @ ShefVaidya @ rvaidya2000 @ HinduAmericans @ Swamy39 @ vhskerala @ mohandastg @ TVMohandasPai @ mariawirth1 @ sankrant @ Koenraad_Elst @ davidfrawleyved @ fgautier26 @ rishibagree @ DrGPradhan @ IndianInterest @ anuraag_saxena @ AAOLion @ anujdhar @ PanickarS @ majorgauravarya @ GeneralBakshi @ AskAnshul @ RatanSharda55 @ shakkuiyer @ sanjeevsanyal @ RajivMessage @ Aabhas24 @ madhukishwar @ MakrandParanspe @ swapan55 @ vivekagnihotri @ UnSubtleDesi @ TarekFatah @ MD_Nalapat @ RakeshSinha01 @ kumarnandaj @ OpIndia_com With evidence PFI ’ involvement violent anti-CAA protests across country emerging , ’ look history Islamist outfit . https : //t.co/bhM4rL6EB1","Jammu, Jammu And Kashmir","Jammu, Jammu and Kashmir, 180001, India",74.8580917,32.7185614
471,Wed Mar 04 18:05:51 +0000 2020, # DelhiRiotTruth : Muslim school terrace used target # Hindus Bricks 🧱 Petrol Bombs . Who # AntiHindu planning name # CAA ? Is conspiracy political parties appease particular community ? # BritishHindus condemn # DelhiGenocide2020 https : //t.co/UboHVFjzzd,World,"World, Victoria Street, Mitchelltown, Te Aro, Wellington, Wellington City, Wellington, 6040, New Zealand",174.7757724,-41.289636
472,Wed Mar 04 18:05:54 +0000 2020," What truly admirable Scroll Print funded deep pockets keep asking money , @ OpIndia_in asks money victims communal violence actually helps fit narrative . Salute @ ajeetbharti @ UnSubtleDesi n team",भारत,India,78.6677428,22.3511148
473,Wed Mar 04 18:05:55 +0000 2020, wrong @ UNHumanRights,"Pune, India","Pune, Pune City, Pune District, Maharashtra, 411001, India",73.8544541,18.521428
475,Wed Mar 04 18:06:03 +0000 2020, RT @ chalai71 : People n't allowed protest CAA clear written test act .,india,India,78.6677428,22.3511148
476,Wed Mar 04 18:06:08 +0000 2020, Ye beta @ myogiadityanath Ka sarkar hai . Fultu key protest allowed . Great job @ Uppolice # CAA,"Asansol, India","Asansol, Asansol Kulti Township, Paschim Bardhaman, West Bengal, India",86.9746587,23.6871297
479,Wed Mar 04 18:06:23 +0000 2020," Karnataka BJP MLA warns Muslims : 'We 80 % , 17 % ; n't oppose CAA ' | Bengaluru News - Times India https : //t.co/xheIwVp9Xq",New Delhi,"New Delhi, Delhi, India",77.2022662,28.6141793
481,Wed Mar 04 18:06:30 +0000 2020," Dear Anti-CAA Protestors , Be Democratic , Autocratic Communist , form Government responsible your… https : //t.co/X1p5T47saD",India 🇮🇳,India,78.6677428,22.3511148
483,Wed Mar 04 18:06:37 +0000 2020," @ sgurumurthy @ kanimozhi @ HKupdate @ girishalva @ prafullaketkar @ Prof_Hariom @ ranganaathan @ jspandey_ @ SaveSabrimala @ ensine @ MaheshJoshi_MJ @ jsaideepak @ advmonikaarora @ ShefVaidya @ rvaidya2000 @ HinduAmericans @ Swamy39 @ vhskerala @ mohandastg @ TVMohandasPai @ mariawirth1 @ sankrant @ Koenraad_Elst @ davidfrawleyved @ fgautier26 @ rishibagree @ DrGPradhan @ IndianInterest @ anuraag_saxena @ AAOLion @ anujdhar @ PanickarS @ majorgauravarya @ GeneralBakshi @ AskAnshul @ RatanSharda55 @ shakkuiyer @ sanjeevsanyal @ RajivMessage @ Aabhas24 @ madhukishwar @ MakrandParanspe @ swapan55 @ vivekagnihotri @ UnSubtleDesi @ TarekFatah @ MD_Nalapat @ RakeshSinha01 @ kumarnandaj @ GautamGambhir The Al Talaal Media , group Telegram linked Islamic State put article calling Indian Muslims crush Modi government join Islamic State . https : //t.co/shSKNi5J1i","Jammu, Jammu And Kashmir","Jammu, Jammu and Kashmir, 180001, India",74.8580917,32.7185614
486,Wed Mar 04 18:07:11 +0000 2020," In UK House Commons , India faces fire CAA , Delhi riots India came fire House Commons Tuesday Labour , SNP , Liberal Democrats Conservative MPs , including Indian-origin MPs . https : //t.co/JWis9HMtft","New Delhi, India","New Delhi, Delhi, India",77.2022662,28.6141793
488,Wed Mar 04 18:07:18 +0000 2020, They One Nation One Election . They Population Control Law . They NRC-CAA . They abrogation Article 370 . They surgical strike . They security forces . Who ? ?,"New Delhi, India","New Delhi, Delhi, India",77.2022662,28.6141793
489,Wed Mar 04 18:07:20 +0000 2020, @ JayRudr @ BesuraTaansane @ vinayak_jain @ _Krantikari @ dharmicverangna Well school targeted pro CAA why… https : //t.co/jVycjn4ZAF,India,India,78.6677428,22.3511148
492,Wed Mar 04 18:07:36 +0000 2020," Total capacity ALL prisons India 3.9 lakhs . ( NCRB 2017 ) Assam NRC alone rendered 19lakh people ‘ stateless ’ . Aside essential humanitarian concerns , NRC debacle plain idiotic policy . What plan ? Throw ? Keep ? Where exactly ? WHY DO THIS ?","Hyderabad, India","Hyderabad, Telangana, India",78.46106473453146,17.38878595
494,Wed Mar 04 18:07:42 +0000 2020," Want check cert-manager issued @ letsencrypt certificates affected mass revocation later today ? 🧐 The team hard work , rustling tool check certificates trigger renewals affected . https : //t.co/J2SsOBe09Q","Palo Alto, CA","Palo Alto, Santa Clara County, California, United States of America",-122.1598465,37.4443293
495,Wed Mar 04 18:07:48 +0000 2020," While I approve , applaud , , CAB NRC - believe disconnected exercises , I explain @ TimesNow , scenario used combination . Do watch . https : //t.co/AIRnA8BaPD","Sitamarhi, Bihar, India","Sitamarhi, Dumra, Sitamarhi, Bihar, 843300, India",85.5056744,26.5876547
496,Wed Mar 04 18:07:51 +0000 2020, Tu yeh hai badhkao speech . Now ask questions . He directly speaking Supreme Court SECULAR . He wrong . @ RubikaLiyaquat @ Payal_Rohatgi,Patna .India,"Patna, Patna Rural, Patna, Bihar, 800001, India",85.1235252,25.6093239
497,Wed Mar 04 18:07:54 +0000 2020, Truth exposed.. ! ! ! # CAA # NRC_CAA_Protest # UttarPradesh # AntiHinduDelhiRiots2020 # Islamic_Radical_Terrorism… https : //t.co/V4KNsmeoG9,"Bengaluru, India","Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",77.5912997,12.9791198
500,Wed Mar 04 18:08:13 +0000 2020, @ RahulGandhi We heard speeches also seen family friends provoking people come the… https : //t.co/I8GbLQHJCi,Bangalore ,"Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",77.5912997,12.9791198
501,Wed Mar 04 18:08:14 +0000 2020, @ Nidhi @ RanaAyyub @ ReallySwara You lost ratings @ harsh_mander,India,India,78.6677428,22.3511148
504,Wed Mar 04 18:08:19 +0000 2020, What biggest threat India ? # CoronaAlert # coronavirusindia # CAA # modi # NoSir # COVID # Modiji # NamasteTrump # quoteoftheday # Thappad # YoYoHoneySingh # DarkMode # fashion # Holi # Kashmir # Zahara # MeraJismMeriMarzi,"Ranchi, India","Ranchi, Kanke, Ranchi, Jharkhand, HINDPIRI, India",85.3250132,23.3700354
505,Wed Mar 04 18:08:20 +0000 2020," Rohingya Muslims Alameen Sheikh gang arrested , used ‘ settle ’ illegal immigrants forged documents , anti-CAA funding link suspected https : //t.co/KuTQeUs11k",India,India,78.6677428,22.3511148
507,Wed Mar 04 18:08:30 +0000 2020, # SupportCAB see potential NRC ... .,"Fremont, CA","Fremont, 1445, Pendrell Street, Davie Village, Vancouver, Metro Vancouver Regional District, British Columbia, Canada",-123.13581745077204,49.2850624
508,Wed Mar 04 18:08:40 +0000 2020," What truly admirable Scroll Print funded deep pockets keep asking money , @ OpIndia_in asks money victims communal violence actually helps fit narrative . Salute @ ajeetbharti @ UnSubtleDesi n team https : //t.co/552dVL4BUz",शिवलोक,"Shivlok Phase V शिवलोक फेस V, Bhopal, Huzur Tahsil, Bhopal, Madhya Pradesh, 462001, India",77.4990821816759,23.2242059
509,Wed Mar 04 18:08:40 +0000 2020," SHOCKING Sold media ’ cover planned attack . Anti CAA lobbies , traitors , leftists , Owesis # Congress goons ’ squeak . # Shame Muslims aware School going looted , burnt , withdrew kids . @ narendramodi @ AmitShah Pls spare effort , punish guilty . https : //t.co/YGAMvhot4Q",India,India,78.6677428,22.3511148
510,Wed Mar 04 18:08:43 +0000 2020, RT @ bidhyarthi2007 : Ye beta @ myogiadityanath Ka sarkar hai . Fultu key protest allowed . Great job @ Uppolice # CAA,"Bengaluru South, India","Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",77.5912997,12.9791198
512,Wed Mar 04 18:08:47 +0000 2020, Hup Thierry Baudet ! https : //t.co/2VkJ2K0Z2Y,"Zaanstad, Noord-Holland","Zaanstad, Noord-Holland, Nederland",4.773783522451712,52.4689235
515,Wed Mar 04 18:08:55 +0000 2020, Probably explain - Obviously person wrote CAA mind . Which ONLY applicable minoriti… https : //t.co/w03Eza1PWJ,Washington DC,"Washington, District of Columbia, 20500, United States of America",-77.0365529,38.8948932
516,Wed Mar 04 18:09:02 +0000 2020," Hats , # आर्थिक_बाहिष्कार",Ghaziabad Bharat,"Ghaziabad, Uttar Pradesh, India",77.4445372,28.711241
517,Wed Mar 04 18:09:04 +0000 2020, questions 1.Was precedence 2.Why single India 3.A law favouring defined sections foreign minorities assume discriminatory local minorities . 4.When # NRC yet taken cause action @ UNHumanRights .,Chennai ,"Chennai, Chennai district, Tamil Nadu, India",80.2838331,13.0801721
519,Wed Mar 04 18:09:16 +0000 2020, Let ’ Encrypt Revokes 3 Million Certificates Due CAA Bug https : //t.co/TbcBinXP31,Lost,"Lost, Bellabeg, Aberdeenshire, Scotland, AB36 8UQ, United Kingdom",-3.0793008,57.2053788
523,Wed Mar 04 18:09:22 +0000 2020, @ Shamwoo @ Shaheenbaghoff1 @ narendramodi @ AmitShah Imagine pain commuters facing difficulties due roa… https : //t.co/igYfRXP1q0,"मुंबई, भारत","Mumbai, Mumbai City, Maharashtra, India",72.8353355,18.9387711
524,Wed Mar 04 18:09:25 +0000 2020, Use rubber bullets pallet guns secure security forces .,"Purulia,West Bengal","Purulia - II, Puruliya, West Bengal, India",86.41893564374078,23.3711646
526,Wed Mar 04 18:09:33 +0000 2020, @ JhaSanjay https : //t.co/sp8AJnvfUt please tell ?,"Riyadh, Kingdom of Saudi Arabia","الرياض, منطقة الرياض, 3285, Saudi Arabia / السعودية",46.7150648,24.6319692
527,Wed Mar 04 18:09:37 +0000 2020, RT @ 18_Randhir : @ sambitswaraj ‘ Sherniya ’ explaining PIGs forced go anti- CAA protests 😂😂😂 https : //t.co/aH81RjZBUb,India,India,78.6677428,22.3511148
528,Wed Mar 04 18:09:42 +0000 2020, RT @ perezbox : Let ’ Encrypt Revokes 3 Million Certificates Due CAA Bug https : //t.co/TbcBinXP31,¯\_(ツ)_/¯,"Toul, Meurthe-et-Moselle, Grand Est, France métropolitaine, 54200, France",5.8941759,48.6762624
530,Wed Mar 04 18:10:08 +0000 2020, Who CAA-NRC - United Nations - Nobel Prize Winners - Majority European Parliament MPs - Majority of… https : //t.co/lsie8ifcr9,"Mumbai, India","Mumbai, Mumbai City, Maharashtra, India",72.8353355,18.9387711
532,Wed Mar 04 18:10:26 +0000 2020, Keep going strong @ KapilMishra_IND . आप राष्ट्र की रक्षा के लिए खड़े हुए। You blessings support . Thanks exposing true face # JehadiShaheenBagh,"New Rajendra Nagar, New Delhi","New Rajendra Nagar, Patel Nagar Tehsil, West Delhi, Delhi, India",77.18102391040927,28.63575565
533,Wed Mar 04 18:10:30 +0000 2020, Prostitutes made good money many goats became pregnant two months,Galaxy,"Galaxy, Columbia, Richland County, South Carolina, 29209, United States of America",-80.9242566,33.9743218
534,Wed Mar 04 18:10:40 +0000 2020, Looks like already got heavily . Consult Gynocologist .,India,India,78.6677428,22.3511148
537,Wed Mar 04 18:10:56 +0000 2020, Must sentenced least 3-year jail term serious offences inciting people asking hit… https : //t.co/m2xGSnayMt,"Jamshedpur, India","Jamshedpur, Golmuri-Cum-Jugsalai, Purbi Singhbhum, Jharkhand, 831001, India",86.2029579,22.8015194
539,Wed Mar 04 18:11:06 +0000 2020," # CAA UNHCR , Michelle Bachelet Jeria , moved SC referred India ’ history providing asylum everyone f… https : //t.co/KexQbCRJPV",Ahmedabad Gujarat,"Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India",72.5797068,23.0216238
540,Wed Mar 04 18:11:17 +0000 2020, @ YurInnerVoice @ kdpradhan @ miks_eu @ NARAYANRAO12 @ vanny_rao @ brprakash @ Amandee84522565 1 . In CAA I asked… https : //t.co/9ztVN0Gdux,Bengaluru,"Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",77.5912997,12.9791198
542,Wed Mar 04 18:11:21 +0000 2020," After murder constitutional democracy , ,what policy UP government afraid standing crops i… https : //t.co/F8BC3Y1L8q","New Delhi, India","New Delhi, Delhi, India",77.2022662,28.6141793
543,Wed Mar 04 18:11:22 +0000 2020, @ mzkhan3 @ JumbuTweeple @ NadiaWhittomeMP So saw draft ? Was passed parliament ? And muslim stateless CAA .,INDIA,India,78.6677428,22.3511148
545,Wed Mar 04 18:11:30 +0000 2020, RT @ KhanShaan48 : Fight Continue Against CAA NRC NPR # WomenofShaheenBagh # IndiaAgainstCAA_NRC_NPR https : //t.co/nsSD7fLdOZ,India ,India,78.6677428,22.3511148
546,Wed Mar 04 18:11:34 +0000 2020, |NDIA LIFTS SOCIAL MEDIA BAN IN KA $ HMIR-Gulfnews I found update frn foreign news portal . But Indian news outlets r Keen highlight news CAA & amp ; Kareena Kapur 's floral dress🤣 none main news agencies publishd important update https : //t.co/XeO5qHiw3Y,"Mandsaur, India","Mandsaur, Madhya Pradesh, India",75.38718193725012,24.2651306
551,Wed Mar 04 18:11:55 +0000 2020, @ A2_delhi @ prasannavishy This anticipatory bail . Their clause `` If SC approves CAA ... '' . Then narrative wil… https : //t.co/UzA9odkME3,Sydney,"Sydney, Australia",151.2164539,-33.8548157
552,Wed Mar 04 18:12:10 +0000 2020, Get 20 % kind background removing photo editing . # white # transparent # photo_editing… https : //t.co/mSlVRkk3hh,Bangladesh,বাংলাদেশ,90.2932426,24.4768783
556,Wed Mar 04 18:12:45 +0000 2020, # Lobbyriotplot # AnirbanBanerji # TMC wants people take # CAA fight streets No need tell # Anirban you… https : //t.co/DmlOw1Zh6a,"Bengaluru, India","Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",77.5912997,12.9791198
557,Wed Mar 04 18:12:45 +0000 2020, Dear @ UmarKhalidJNU Are representative # ShaheenBagh . Moreover n't know gov willingness… https : //t.co/RyPVHrdWTz,"Asansol, India","Asansol, Asansol Kulti Township, Paschim Bardhaman, West Bengal, India",86.9746587,23.6871297
558,Wed Mar 04 18:12:47 +0000 2020," @ ShashiTharoor Sir ye corona ka dar hai . Kal tak delhi riots trend , ab corona trending hai , uske phele c… https : //t.co/klTPBbOXY3",India,India,78.6677428,22.3511148
559,Wed Mar 04 18:12:51 +0000 2020, Article 370 35A ✅ Triple Talaq ✅ Ram Mandir ✅ CAA ✅ And still got 2 months complete one year Modi 2.0… https : //t.co/QWSDHqP5no,Bombay 🇮🇳,"Mumbai, Mumbai City, Maharashtra, India",72.8353355,18.9387711
564,Wed Mar 04 18:13:16 +0000 2020," Jim Hansen , NRC Chairman & amp ; @ HerzogCC Chief Commercial Officer , kicks # RailDay2020 fellow NRC members Washington DC morning . . # rail # transportation # operations # maintenance # contractors # suppliers # UScongress # legislation",Washington DC,"Washington, District of Columbia, 20500, United States of America",-77.0365529,38.8948932
565,Wed Mar 04 18:13:24 +0000 2020, RT @ LuvAminaKausar : How human rights internal matter ? The government drafted CAA give citizenship prosecuted 'Foreign…,"मुंबई, भारत","Mumbai, Mumbai City, Maharashtra, India",72.8353355,18.9387711
567,Wed Mar 04 18:13:54 +0000 2020, @ microsiervos @ Alvy The certificate currently available https : //t.co/SuPW9Lbdm5 OK . It one cert… https : //t.co/XSIkwga9Wg,"Bahía Blanca, Argentina","Bahía Blanca, Partido de Bahía Blanca, Buenos Aires, Argentina",-62.266245,-38.7182364
570,Wed Mar 04 18:13:59 +0000 2020, RT @ mansoori_javed7 : # WomenofShaheenBagh Fight Continue Against CAA NRC NPR # WomenofShaheenBagh # IndiaAgainstCAA_NRC_NPR https : //t.co/E6…,India ,India,78.6677428,22.3511148
572,Wed Mar 04 18:14:12 +0000 2020," Paid artists , Better future Bollywood 😅😅 Jara dekh lo inko . @ _sabanaqvi @ anuragkashyap72 @ asadowaisi… https : //t.co/0hG116HZwi","Mumbai, India","Mumbai, Mumbai City, Maharashtra, India",72.8353355,18.9387711
574,Wed Mar 04 18:14:20 +0000 2020, @ YurInnerVoice @ kdpradhan @ miks_eu @ NARAYANRAO12 @ vanny_rao @ brprakash @ Amandee84522565 To power.. My demand sim… https : //t.co/0lnf5UYYAV,Bengaluru,"Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",77.5912997,12.9791198
