Tue Mar 03 23:11:24 +0000 2020," Almost everyone declared `` foreigner '' Foreigners Tribunal Assam Indian citizens . Every excluded person NRC I met Indian citizens . It never `` illegal migrants '' , 's NOT `` ghuspethi '' . Everything Indian citizens . Period ! https : //t.co/VdOFONL170",Cowistan
Tue Mar 03 23:11:38 +0000 2020, The whole world coming together discredit law save lives persecuted Hindu minorities . Sad sad… https : //t.co/szsVveaYgT,
Tue Mar 03 23:11:43 +0000 2020," After EAM Foreign Secretary says NRC NO implication Bangladesh . So basically NRC tool harass India 's citizens , render stateless deny rights . https : //t.co/C8PFEmJdcb",Cowistan
Tue Mar 03 23:11:43 +0000 2020," There already no-fly zone # Idlib , imposed Syrian government/Russian Air Force . Falling for… https : //t.co/t1HQEQSr1d",
Tue Mar 03 23:11:53 +0000 2020," We salute comrades Punjab blocking Bathinda-Rajpura railway line protest draconian laws CAA , NRC NPR ! Together fight India without communal violence , coexist peace harmony . # IndiaAgainstCAA_NRC_NPR # SecularIndia https : //t.co/dsKbfw0Kq5",
Tue Mar 03 23:12:10 +0000 2020, Dr. @ Swamy39 jee : UNHRC files intervention application Supreme Court CAA ; Ministry External Affairs says 'no locus standi ' ! ! 🌟💥 https : //t.co/1UjCchM7T2, India
Tue Mar 03 23:12:26 +0000 2020, On one hand oppose CAA saying religion ’ basis law hand formulate affirmative laws like reservation solely basis religion ! What hypocrisy ! https : //t.co/W8WKIQaRbP,"Las Vegas, NV"
Tue Mar 03 23:12:29 +0000 2020," NYC , take action introduce resolution IslCAA & amp ; NRC ! @ BabaGlocal @ imranpasha1 @ DarakshanRaja @ dalitdiva… https : //t.co/2xNRH6DsEF","Brooklyn, NY"
Tue Mar 03 23:12:29 +0000 2020, Support CAA . Oppose people using Indian festivals petty interest. # HoliagainstHindutva,
Tue Mar 03 23:12:35 +0000 2020," UN , NGOs & amp ; think tanks intimidating threatening India 's SOVEREIGNTY India & amp ; # SupremeCourtofIndia . THIS… https : //t.co/BSpBBV5HKV","Chicago,U.S.A"
Tue Mar 03 23:12:41 +0000 2020, # SaveMuslimsAndHumanity Three million Muslims Assam face prospect deportation detainment result measures implemented result NRC . https : //t.co/L14O8N3HWf,Pakistan
Tue Mar 03 23:13:16 +0000 2020, UN human rights chief seeks move Supreme Court CAA - https : //t.co/kGqPbkqgvj,"Hyderabad, India"
Tue Mar 03 23:13:18 +0000 2020," UNHRC ` plea SC CAA , coronavirus concern India extra ; Listed highest information Ma… https : //t.co/96qQeOSWVu","Bathinda, India"
Tue Mar 03 23:13:25 +0000 2020, Listen Congress guy Press briefing 2018 wherein blaming Modi Amit shah going ahead NRC . He started briefing title `` NRC virodhi Narendra Modi '' @ RahulGandhi @ AmitShah https : //t.co/dNY3uucrcg,
Tue Mar 03 23:13:31 +0000 2020, RT # CAA # citizenship # # hum anrights,
Tue Mar 03 23:13:38 +0000 2020," Indian Islamic cleric Maulana # TauqeerRaza threatens soak India blood ; create bloodbath Delhi streets Home Minister @ AmitShah n't abrogate country 's # CAA Law . In another video shot days # DelhiRiots , warns PM @ NarendraModi . https : //t.co/6CeqJ0gmMt",India
Tue Mar 03 23:13:46 +0000 2020, @ srivatsayb So fact matter CAA become issue international concern . Once narendra… https : //t.co/Y4zQLNbp1l,India
Tue Mar 03 23:13:49 +0000 2020," Join VBA 's Movement Against NRC/ CAA/NPR 4th March 2020 , 10 AM 7 PM , Jantar Mantar , New Delhi . # ChaloDelhi Save Reservation . Save Constitution . https : //t.co/lA5fGO7Rtm"," Pune, भारत That is INDIA"
Tue Mar 03 23:14:02 +0000 2020," Oh really ? How many times UNHRC moved Intl . Court Justice Supreme Court Pakistan violations human rights Hindus & amp ; Sikhs including kidnapping , rape , forced marriage , conversion & amp ; genocide ? Has left-jehadi ecosystem permeated # UNHRC well ?",
Tue Mar 03 23:14:04 +0000 2020, Elvish Yadav seems deleted video CAA-NRC . F,
Tue Mar 03 23:14:12 +0000 2020," NRC , CAA sounds usual.. Try KGF , ABCD , DDLJ Definitely dramatic 😑",
Tue Mar 03 23:14:35 +0000 2020," NYC , take action introduce resolution IslCAA & amp ; NRC ! @ BabaGlocal @ imranpasha1 @ DarakshanRaja @ dalitdiva @ SASIinNYC @ EqualityLabs @ dviyer @ arjunsethi81 @ lsarsour @ Ayisha_Irfan https : //t.co/G37MWvNGZB","Washington, D.C."
Tue Mar 03 23:14:41 +0000 2020," This @ RanaAyyub . I decided keep display name day tribute , undeterred , fearless fight fascism . Accept homage . https : //t.co/MSPohWvjTh https : //t.co/0AfTEr6c3T",Moon
Created At,Text,Location
Wed Mar 04 00:07:48 +0000 2020," On Tuesday , MEA spokesperson , Raveesh Kumar , reiterated CAA internal affair India foreign party locus standi issues related India 's sovereignty https : //t.co/r9WQ2zhvY5",UAE
Wed Mar 04 00:07:48 +0000 2020, The petition CAA UNHRC illegal India Court send strong message La Presidenta - https : //t.co/RnfNijwz7h,Somewhere in this Multiverse
Wed Mar 04 00:07:50 +0000 2020," All Bangladeshis living Bengal Indian citizens , Mamata Banerjee says , read views issue CM https : //t.co/B0OODulQVg","Pune, India"
Wed Mar 04 00:07:51 +0000 2020, Maybe UNHCR right intervene marriage disputes spousal wrangles family @ pbhushan1 .. But India concerned belong Sulabh Sauchalaya ... Maybe theres nothing left life senile Sonia slaves cheer about.. https : //t.co/bojr3CI9jy,
Wed Mar 04 00:07:52 +0000 2020, # DelhiRiotTruth : Muslim school terrace used target # Hindus Bricks 🧱 Petrol Bombs . Who # AntiHindu planning name # CAA ? Is conspiracy political parties appease particular community ? # BritishHindus condemn # DelhiGenocide2020 https : //t.co/UboHVFjzzd,"Satara, India"
Wed Mar 04 00:07:54 +0000 2020, The petition CAA UNHRC illegal India Court send strong message La Presidenta @ rvaidya2000 - https : //t.co/M4dDHkbBKk,
Wed Mar 04 00:07:55 +0000 2020, United Nations Buisness approach Indian Supreme Court challenge Law made Indian Parliment . This shows motivated foreign Lobby CAA . Govt register strong objection & amp ; hopefully SC dismiss heavy costs,"भारत, india"
Wed Mar 04 00:07:58 +0000 2020, UNHRC filed petition SC CAA 🔸It 's big failure Modi Govt 's diplomacy 🔸UN directly interfering law passed parliament . Never happened ? 🔸Indicates world lost trust Modi 's ability abide rule law & amp ; human rights,
Wed Mar 04 00:08:03 +0000 2020," Anti CAA rally Goa 's Benaulim : Now , Congress leader Ramkrishna Jalmi arrested making derogatory remarks Lord Parshuram . Rally organised various bodies including Centre Social Peace & amp ; Justice ( CSJP ) backed Goa Church . Anti CAA become Anti Hindu .",
Wed Mar 04 00:08:03 +0000 2020," These MusIim women tell How FORCЕD & amp ; THRЕАTENED BY THEIR OWN MEN Go & amp ; sit Anti CAA Protests & amp ; raise Anti India Slogans . They Beаten Refuse . `` We didnt want go , Men entered housе & amp ; beat us & amp ; forced us go dharna '' https : //t.co/YEZEaonW9Z","New Jersey, USA"
Wed Mar 04 00:08:11 +0000 2020, RT @ Brahmeme : This treat women . They beat women 's name CAA monster sale https : //t.co/9OW6pMNJFS,
Wed Mar 04 00:08:12 +0000 2020," In India : Illegal Bangladeshi infiltrators protesting CAA . Recently 2 Bangladeshis arrested involvement Delhi 's Seemapuri violence . In Bangladesh : Today , Bangladesh security shot dead 8 Rohingyas near refugee camp allegedly involved drug & amp ; human trafficking",Planet of Apes
Wed Mar 04 00:08:14 +0000 2020, Do read fine intervention UN High Commissioner Human Rights exposing unconstitutional nature CAA & amp ; also violates India 's international obligations several treaties https : //t.co/rMJjYN2afi,India
Wed Mar 04 00:08:20 +0000 2020, @ Swamy39 @ Dharma2X Why questioning need CAA . Did file case neighbour 's cou… https : //t.co/YX7gvnnmS4,Belgaum
Wed Mar 04 00:08:25 +0000 2020," Congress took internal matter India , Kashmir United Nation & amp ; generations Indians suffered . Now supports UN interference Indian Law- CAA . Thankfully India rejected 2014 -2919","भारत, india"
Wed Mar 04 00:08:26 +0000 2020, Meet Mr. Devkinandan Thakur . He 's staunch supporter # CAA help Hindu women escape sexual abuse Pakistan Bangladesh . Today booked sexually abusing woman along 6 others . Did I mention gives discourses Hindu religion ? https : //t.co/ghLfDaAPfi,
Wed Mar 04 00:08:28 +0000 2020, And Indians r still claiming internal matter ! United Nations Commissioner Of Human Rights Files Intervention Application In SC On CAA [ Read Application ] https : //t.co/UHnMHbg3vN,
Wed Mar 04 00:08:35 +0000 2020, International behaviour towards India shown true nature world opinion towards India Anti CAA agitation . A big lie pinned us . Now UN HRC wants intervene Supreme Court hearing ! ! !,"भारत, india"
Wed Mar 04 00:08:46 +0000 2020," I n't know edited , credit goes @ harshapatel2013 . Best suited CAA Delhi incidents . @ Aabhas24 @ Sanjay_Dixit @ RatanSharda55 @ desi_thug1 @ almightykarthik @ rightwingchora @ cpsinghji @ RudraVS @ atulagrawwal https : //t.co/cHsw6RnHUu","New York, USA"
Wed Mar 04 00:08:52 +0000 2020, They One Nation One Election . They Population Control Law . They NRC-CAA . They abrogation Article 370 . They surgical strike . They security forces . Who ? ?,Maharashtra india 
Wed Mar 04 00:08:54 +0000 2020," CAA protesters demand right Did say anything religion , Then made Hindu vs Muslim ? 1 ) The government brought law intention beginning 2 ) BJP leaders devotees # IslamoPhobicIndianMedia https : //t.co/BphIFHpaPS",
Wed Mar 04 00:08:57 +0000 2020, RT @ sucurisecurity : Heads Let 's Encrypt users ! # SSL https : //t.co/R73xWzcFRw,"San Francisco, CA"
Wed Mar 04 00:08:59 +0000 2020," # Exposed Here Ultra-Left Activist Harsh Mandar instigating Anti-CAA Protesters spewing venom Supreme Court India , clearly asking protesters believe highest institution judiciary . https : //t.co/nxRmkIxiav",New Delhi
Wed Mar 04 00:09:00 +0000 2020, Mohammed retired soldier served Central Reserve Police Force ( CRPF ) 22 years retired head constable 2002 . Mohammad makeshift relief camp northeast Delhi along hundreds others . https : //t.co/mrPRL87Shu,"Toronto, ON, Canada, M4L 3B2"
Wed Mar 04 00:09:04 +0000 2020," Every pogrom , genocide , ethnic cleansing Indian government allows enables India ’ “ internal matter ” world look away . Maybe India leave UN ’ like .","Toronto, Ontario"
Wed Mar 04 00:09:05 +0000 2020, RT @ desimojito : How got crowd anti CAA protests https : //t.co/66b3vxuadP,"New Delhi, India"
Wed Mar 04 00:09:09 +0000 2020, RT @ ashoswai : World watching Modi far international pariah ! https : //t.co/NqWTAZiNHo,Kuwait
Wed Mar 04 00:09:20 +0000 2020, Maulana Tauriq Raza threaten bloodbath Amit Shah n't withdraw CAA . In secular India It 's legitimate Islamic clerics threaten bloodbath indians . But one Hindu leader ca n't even oppose illegal blocking roads ?,"Bengaluru, India"
Wed Mar 04 00:09:22 +0000 2020," Students-youth , banner Young India Against CAA/NRC/NPR , marching Peace & amp ; Justice detained different areas Delhi . Not surprised shameful conduct Delhi Police . The students-youth gather Jantar Mantar continue protest . Join https : //t.co/2KxDdjFQXq",
Wed Mar 04 00:09:30 +0000 2020, I remember @ ShekharGupta helped suppress @ cobrapost report key media figures fanned flames find dangerous . How seriously I take comment ?,"Kolkata, India"
Wed Mar 04 00:09:33 +0000 2020, # 370 abt integration jk # RamMandir # SC judgement # CAA persecuted minorities neighbors-humanitarian cause # NRC yet drafted beneficial exercise populous India Wen `` minorities '' wid first claim resources start putting # NationFirst,
Wed Mar 04 00:09:37 +0000 2020," Really , # UNHRC ? No court intervention agnst # China ( repression/torture Tibet & amp ; Xinjiang ) , # Iran ( torture/killings pol prisoners ) # Pakistan ( torture , genocide Balochistan ) U hv shame opposing # CAA humanitarian aid persecutd minorities ? Even hypocrisy limits",
Wed Mar 04 00:09:39 +0000 2020, Someone # BatonRouge go adopt child I something rash husband divorces . He ’ CAA right past baseball fields LSU https : //t.co/AaL60RonMT,
Wed Mar 04 00:09:45 +0000 2020," Has UNHRC heard Lautenberg amendment persecuted groups grants refugee status United States Jews , Evangelical Christians , Catholics , Orthodox Baha ’ . UNHRC disclose many Hindus given refugees status Pak , Afg Bangladesh ? https : //t.co/rfRYW06f1e",कोलकाता
Wed Mar 04 00:09:45 +0000 2020," بول کہ لب آزاد ہین تیرے Bol ke lab Azad hain tere This simply anti CAA , anti NRC protest . This anti-fascism revolution Indians across world take streets modi-shah govt . # worldagainstdelhipogrom # parisStandsinSolidarity https : //t.co/I9l9tgj0iK",
Wed Mar 04 00:09:51 +0000 2020," UN High Commissioner Human Rights files intervention plea Supreme Court Citizenship Bill , India protests . https : //t.co/Q9gppfWpGY",
Wed Mar 04 00:09:51 +0000 2020, 3 million @ letsencrypt certificates revoked March 4 due 2020.02.29 CAA Rechecking Bug . Here 's everything need know : https : //t.co/q2Hj0qRJb5,France
Wed Mar 04 00:09:56 +0000 2020, Imagine THIS man HC get FIRs done people hate speech . THIS MAN - says neither Parliament Nor Supreme Court decide CAA decide streets . This man given midnight hearing judge . Imagine . https : //t.co/B4L68i1VoQ,Andhra Pradesh
Wed Mar 04 00:09:57 +0000 2020, # BREAKING The United Nations High Commissioner Refugees ( UNHCR ) Michelle Bachelet filed intervention application Indian Supreme Court Citizenship Amendment Act ( CAA ) .,
Wed Mar 04 00:09:58 +0000 2020," I simply ca n't understand business UNHRC , interfere connection CAA😡 Modiji please find person behind India Times speaks spokesperson intervention application CAA . https : //t.co/56Pi2uGkvu",Maharashtra india 
Wed Mar 04 00:10:03 +0000 2020," Holy moly , @ letsencrypt going revoke 3,048,289 certificates tomorrow `` may '' wrongfully issued due wrong CAA DNS check . To check 're affected , need re-issue certs ( tomorrow ! ) , check : https : //t.co/O5yZz3USRn",C:\
Wed Mar 04 00:10:08 +0000 2020, New York ! # nycsaysno2caa,"New York, NY"
Wed Mar 04 00:10:16 +0000 2020, Delhi Mob Burnt Down Home Of Soldier Who Served Country For 22 Years Aish Mohammad taken shelter relief camp Eidgah Mustafabad . # DehliRiots # India # Modi # CAA_NRC # Hindutva # RSS @ antonioguterres @ MBachelet @ AIIndia @ UNHumanRights https : //t.co/TNCXlHNwZ1,12 Studios used Worldwide
Wed Mar 04 00:10:22 +0000 2020," MEDIA BLACKOUT : Jihadis declared WAR non-Muslims India Mullah boasts Muslim pop . double 30yrs , threatens Hindus Islamic rule India , vows PM Modi dead soon & amp ; CAA supporters burned alive Crowd Terrorists celebrate & amp ; chant `` Allahu Akbar '' https : //t.co/xBP200SiDP",here & now 🇺🇸
Wed Mar 04 00:10:25 +0000 2020," Majority traders Muslims , stopped buying knitted garments producers , mostly Hindus , claim manufacturers . https : //t.co/rIBCkuJxFr",Andhra Pradesh
Wed Mar 04 00:10:28 +0000 2020, @ DawnRoseTurner @ BBC_Future The Govt could get NRC research possibly efficient & amp ; smaller vertical X… https : //t.co/4qxk1SGz30,"Ottawa, Canada"
Wed Mar 04 00:10:33 +0000 2020, 🚨🚨 LetsEncrypt revoking 2.6 % issued certificates ~24 hours . Check Important Certificates : https : //t.co/ET6ItAAFQd https : //t.co/p8G94YGY54,"Dublin, for my sins..."
Wed Mar 04 00:10:33 +0000 2020, This unprecedented step & amp ; arguably extreme one @ UN body take . But India respected upholder human rights past UN agency would needed consider thing : https : //t.co/b5KLsP3eb7,
Wed Mar 04 00:10:39 +0000 2020, Modi Govt says CAA internal matter UNHR files petition SC CAA The Modi Govt Invited envoys Different Foreign countries visit Kashmir & amp ; see Normalcy 370 removed Was n't Kashmir Internal matter ? Why Hypocrisy & amp ; Dual Stand ?,"Dublin, OH"
Wed Mar 04 00:10:40 +0000 2020," The Delhi police recovered many eight dead bodies sewage drains , following Delhi Anti-Hindu riots carried pretext “ peaceful ” Anti-CAA protests https : //t.co/0Z5Hw9I4Fe",New Delhi
Wed Mar 04 00:10:45 +0000 2020," Dear Modi govt , withdraw present # CAA must , redraft substantially . Take words : ” Hindu , Sikh , Buddhist , Jain , Parsi , Christian. ” Replace words : “ persecuted religious minorities. ” 🙏 # CAA_NRC_Protests",
Wed Mar 04 00:10:48 +0000 2020," @ Swamy39 @ Dharma2X It may , Anti National Hindu terrorist 's decision . Not Indians . Anti Indians want to… https : //t.co/aBraoBVuAZ",Mera Bharat
Wed Mar 04 00:10:50 +0000 2020, Same happened Shaheen Bagh . Some one issued Fatwa use women kids shield block Delhi-Noida road two months . Truth come Police crack interrogate women . 99 % tell truth handlers 😎,
Wed Mar 04 00:10:54 +0000 2020, RT @ NetajiBond : This tje bring crowd Anti CAA protests . https : //t.co/ikEAdkT5Rw,"New Delhi, India"
Wed Mar 04 00:10:56 +0000 2020," I met families detainees 've died since Oct. All eerily similar stories , interchangeable details . `` How come believe family time cremate ? '' My report # NRC # Assam @ AJEnglish https : //t.co/smwG6DWfNt",New Delhi
Wed Mar 04 00:11:13 +0000 2020," Anti-CAA riots India establishing Sharia , Nothing Else ! In 2017 , SP leader Mavia Ali clear ; '' We 're Muslims first , Indians later - If law clashes w/ ideology Islam , I Islam - We loyal country , leaders '' https : //t.co/Oerl7e1ZTh",
Wed Mar 04 00:11:14 +0000 2020," Modi 's CAA fast tracks citizenship persecuted christians like Faraz Pervaiz tortured In ISLAMIC Pakistan - No wonder anti-christian , pro-jihad media smears Islamic Cleric also calling Muslims wage Jihad Modi Gov't Full Vid https : //t.co/DooD03NIMz https : //t.co/yFxkVuPPgQ",here & now 🇺🇸
