Created At,Text,Location
Sat Mar 07 19:49:11 +0000 2020," # DelhiRiots 2/2 -and questions directed towards UK govt , Labour , SNP , Liberal Democrats Conservative MPs , demanding strong action . # CAA # ShaheenBaghProtests # MuslimBrotherhood # SaturdayThoughts https : //t.co/lK2Z0IBWk7",ھم نے گلشن کے تحفظ کی قسم کھائي ھے۔۔۔۔۔۔       ھم متحرک رھيں گے وطن تيرے لۓ
Sat Mar 07 19:49:13 +0000 2020, Also thinking wretched signal sends lower courts . The vast majority - mechanically deny bail - emboldened . And courts stand govt given message highest Court stay orders asking . https : //t.co/AV0ANuCwed,"Mumbai, India"
Sat Mar 07 19:49:23 +0000 2020, What 's wrong said ? When several countries facing severe issues migrants learn mistake ?,Delhi
Sat Mar 07 19:49:31 +0000 2020," Modi rushing headlong , without adequate planning preparation government systems populace… https : //t.co/5LhO4tGFFx",
Sat Mar 07 19:49:33 +0000 2020, n't open threat ? ? Such speeches regularly given last 2 months name anti caa protests ; provoke M ppl current govt & amp ; modi-shah ji . https : //t.co/AI8zQZLcO4,
Sat Mar 07 19:49:42 +0000 2020, @ TheAngryLord If NRC even made Law - How religion column ? ? NRC ask proof a… https : //t.co/eVGXa2WhQo,ANWIYCTI👽👽👽👽
Sat Mar 07 19:49:47 +0000 2020, Amazing performance Marissa ! # ocf # ontariocheerleadingfederation # ontariocup2020 # challengecup2020 # cheer… https : //t.co/dGLyBWBlyg,
Sat Mar 07 19:49:53 +0000 2020, Boom ! Wasn ’ even trying accomplish 7 mile run . Not shabby ! # nikerunclub # nrc https : //t.co/bqLhZlXBf7,"Cary, NC"
Sat Mar 07 19:50:08 +0000 2020, We much fun today ! We SERVE DAY Bayside NRC💙💙💙💙 The Parrish Heritage Parade🙌🏾 Ethan got tired of… https : //t.co/JaBJKv1zCp,"Tampa, FL"
Sat Mar 07 19:50:13 +0000 2020, # HimeMinister lunch # CM # UP @ INCIndia 's # KapilSibal lunch Kerala # CAA protests . Can spot Bandigoots correctly ? https : //t.co/Q2IjaI3NWz,Bharat in west. 
Sat Mar 07 19:50:16 +0000 2020," And reality hits , madness continues ... @ TarekFatah @ fgautier26",
Sat Mar 07 19:50:22 +0000 2020, Well said .,Chennai
Sat Mar 07 19:50:28 +0000 2020," For # ShaheenBaghsters India , supporters like @ _sabanaqvi @ harsh_mander @ ShekharGupta @ pbhushan1 @ RahulGandhi @ ndtv @ IndiaToday & amp ; others & gt ; Despite efforts/protests stop , # CAA OFFICIALLY NOTIFIED Jan-10-2020 ... In face🖕 suckers ! https : //t.co/apsqt1kBMg",Bharat 
Sat Mar 07 19:50:29 +0000 2020, @ GappistanRadio I think corona cease exist CAA withdrawn .,"Mumbai, India"
Sat Mar 07 19:50:32 +0000 2020," # CAA # CAAProtest I 'm favour language used Mr Fatah content , content I support .",India
Sat Mar 07 19:50:36 +0000 2020," Remember WE ARE ALONE minority number Surrounded Islamists , Fake Hindus , Chinese govt l… https : //t.co/2v1LgLjjeB","Mumbai, India"
Sat Mar 07 19:50:55 +0000 2020, Have never ever seen heard Hindu mobs protesting Islamic Christian country president PM .The world full regressive people ’ believe 21st century .PS : - Bangladesh progressive Islamic nation 😂😂,
Sat Mar 07 19:50:58 +0000 2020," The negative response letter Flybe customers available @ UK_CAA website . Some providers ask passengers make claim booking company via either credit , charge debit card . 👇🏽 More information 👇🏽 https : //t.co/p84thret0o https : //t.co/oJLwaRvAaN",worldwide
Sat Mar 07 19:50:58 +0000 2020, What wrong naming shaming rioters ? This one greatest move @ CMOfficeUP Do n't want rioters shamed ? Stop non sense Jihadi agenda .,भारत
Sat Mar 07 19:51:00 +0000 2020," No , Taqreers since Ghazwas India Ghaznavi . Hindus knew . Only since 1921 Hindus asked believe thing exists . Further , setting Nehruvian sultanate 1947 media deliberately blocked reporting . https : //t.co/xGcARde7K2",
Sat Mar 07 19:51:04 +0000 2020," This , @ rkarnad : '' It regrettable protest movement labelled anti-CAA movement ... represents much affirmative emotion , unified country , well affirmation India ’ constitution right . '' https : //t.co/TaLZzvgr10",
Sat Mar 07 19:51:04 +0000 2020, Hindu Man open fire Shahin bagh women protestor today released police . This happening country.… https : //t.co/CmcMXZWGaf,India
Sat Mar 07 19:51:10 +0000 2020," Modi ’ arrogance show past seven months . Old stunts like women ’ day gimmick deployed learnt new tricks . Policy missteps like CAA/NRC , Kashmir & amp ; economy imploding resolution ’ admit mistakes","Sacramento, CA , USA."
Sat Mar 07 19:51:11 +0000 2020, Feel @ DrSJaishankar oversimplified # CAA . India welcome ALL persecutees 2011 refugee policy provided individually demonstrate well-founded fear persecution . # CAA obviates need individual demonstration select groups fast-tracks path .,
Sat Mar 07 19:51:18 +0000 2020, @ svaradarajan @ thewire_in But way unfold quite clear long SC RSS/BJP control . Here example https : //t.co/TBRo8NiQ53,
Sat Mar 07 19:51:26 +0000 2020," 1 ) Riots , 47 Killed . 2 ) COVID-19 attacks India 3 ) UNHRC CAA goes SC 4 ) Unemployment highest 7.8 % 5 ) Women Security - ZERO 6 ) Economy Slumping 4.7 % Ache din ? Bhut bure din aane wale hai India ke .",
Sat Mar 07 19:51:26 +0000 2020, @ evenden_simon @ DavidHenigUK The PD describes co-operation *between* EASA & amp ; CAA . EU mandate describes bilateral agreement avoiding duplication assessment activities regs remain aligned . Nothing like swiss agreement . Or even Turkish Working Agreement . They describe BASA . https : //t.co/OO1b99b4Q3,
Sat Mar 07 19:51:28 +0000 2020," Allahabad High Court taken suo motu notice Lucknow admin decision 'name shame ' CAA violence accused putting hoardings across city . CJ HC another judge hear PIL March 8 , Sunday . @ the_hindu @ abaruah64",
Sat Mar 07 19:51:28 +0000 2020," How @ suhasinih ilks concerned # Hindus girls 🇵🇰who , leave alone dignified life , even denied final rite rights ! Dah sanskar ’ permitted , Hindus burry dead , girl ’ body lies outside 24 hrs Tando Alihar , allowed burrial ! https : //t.co/jQEorhuV11",
Sat Mar 07 19:51:28 +0000 2020, Hofstra : back ? https : //t.co/evzf9FVpbk,"Austin, TX"
Sat Mar 07 19:51:31 +0000 2020," What # UNHCR know # CAA # UNRejectsCAA ? # UNHCR allowed operate India since 1981 , even though India signed 1951 Refugee Status Convention 1967 Refugee Status Protocol . GOI ask wind activity intrusion","Mumbai, India."
Sat Mar 07 19:51:36 +0000 2020, @ smita_muk @ vinayak_jain https : //t.co/H7by7yTqwK please read . Let us comment leadership . They th… https : //t.co/b3la7a6jgh,"Chennai, India"
Sat Mar 07 19:51:38 +0000 2020, RT @ nit_stu : Hofstra : back ? https : //t.co/evzf9FVpbk,
Sat Mar 07 19:51:44 +0000 2020, Breaking : Bidar court rejects sedition charge school accused anti CAA play . All granted bail.. good sense last compensate days spent parent/teacher jail ?,"Bhopal, India"
Sat Mar 07 19:51:51 +0000 2020, # Corona effect # CAA tel lagane jaye,
Sat Mar 07 19:51:51 +0000 2020," We let Replace Constitution ManuSmirti We let Convert India Hindu Rashtra We let bring dream 'Castiest ' System make SC , STs Dalits slaves & amp ; untouchables & amp ; You know well , 's hates us # CAA",
Sat Mar 07 19:51:55 +0000 2020, # ShaheenBaghEmpty Biryani Over Money Over Delhi Election Over Trump visit Over PFI Over Tahir Hussain Over Sharjeel Imaam Over Shahrukh Over CAA Protest ... .kha h bhai ... Jihadi Corona se Darr gye 😂😂,"New Delhi, India"
Sat Mar 07 19:51:57 +0000 2020, I ’ written song things happening country right . If ’ offended sorts I ’ really care . # Aazadi # IndiaSupportsCAA # CAA # CAAProtest # IndiaSupportCAA # DelhiRiotTruth # DelhiPolice # Hindu # Muslim # FakeNews # India https : //t.co/TE9zKfozir,
Sat Mar 07 19:52:02 +0000 2020, @ stevekylerNBA Kenny CAA client,
Sat Mar 07 19:52:04 +0000 2020, THINK C_A . THINK MK ULTRA Marylin Monroe Dept Defense ID ? Why ? MK ULTRA reported halted 1973 . Creative Artists Agency : founded 1975 . It 's biggest talent agency Hollywood/world . See aerial image CAA headquarters . Coincidence ? # QAnon # MKULTRA # CAA https : //t.co/3YGkyDMCE4,
Sat Mar 07 19:52:05 +0000 2020, It 's hard describe self-defeating . We going spend huge amount time money levelling CAA discernable reason whatsoever.https : //t.co/Y7f40g4KYu https : //t.co/nwgkOBMKzm https : //t.co/WVPtyZUR8M,
Sat Mar 07 19:52:10 +0000 2020, RT @ AjitKDoval_FAN : UN Kashmiri Pandits - All lines busy UN Pakistani & amp ; Bangladeshi Hindus - All lines busy UN CAA - We st…,"Vododara, India"
Sat Mar 07 19:52:14 +0000 2020, German student Jakob Lindenthal asked leave India participating protests # CAA joined # Berlin team protested today # CAAProtest @ iitmadras https : //t.co/5CKyDvEeT1,
Sat Mar 07 19:52:14 +0000 2020, At @ HofstraU final CAA regular season game @ MachadoJennie @ AndrewCoen . Northeastern @ HofstraWBB… https : //t.co/3kCHc1oIoi,
Sat Mar 07 19:52:19 +0000 2020," ▪️Demonetization ▪️After NRC Assam ▪️GST ▪️KYC ▪️Aadhar Updation ▪️PNB Bank Scam ▪️Jandhan Bank A/c ▪️PMC Bank ▪️Pollution Certification ▪️High Security Number Plate ▪️Yes Bank 11 times BJP Govt forced public stand queues day & amp ; night , leaving work & amp ; jobs !",India
Sat Mar 07 19:52:29 +0000 2020, Let teach # NRC I ’ indian-Muslim fur-fathers Born Died . My Grandfather killed # Police.… https : //t.co/5Spwl11HUW,HYDERABAD
Sat Mar 07 19:52:41 +0000 2020, Some believe Modi # Amitshah launched # CAA # NRC # India take attention away illegal annexation Kashmir . Master stroke deception # Modi cost many innocent lives . But history tells us # Kashmir back front burner time .,In the wild. 
Sat Mar 07 19:52:42 +0000 2020," Now , Muslim women reveal husbands & amp ; neighbours forcing go anti CAA protests In fact , Muslim women beaten join anti CAA protests . Waris Pathan , said 'Sherniya ' ( lionesses ) , forgot many lionesses caged .",
Sat Mar 07 19:52:44 +0000 2020, Also Clear Doubts CAA.. well written British government .,"Vadodara,Gujarat,India"
Sat Mar 07 19:52:46 +0000 2020," The Congress Communists fired last salvo , none left armour . To extent Amit Shah announces NRC tomorrow fires first protester giving remembrance Delhi Riots , people wo n't able even argue",London
Sat Mar 07 19:52:55 +0000 2020," @ gautambhatia88 SUPPRESSING COURT KASHMIR NOW CAA PROTESTS LIBERTY , FREEDOM NOT ASSURED BY COURT EVEN HABEUS CORPUS PETITIONS HAVE NO VALUE EXTENDED EXECUTIVE",
Sat Mar 07 19:52:56 +0000 2020," From howling # CAA discriminatory Muslims saying Muslims welcome India ( hence IS discriminatory ) , @ DrSJaishankar finally admitted truth Despite liberal , secular education , 's defender bigotry . Shame . https : //t.co/q5pFaol7DQ",
Sat Mar 07 19:53:01 +0000 2020, Indias restored following Gandhi principles Ambedkar 's constitution # CAA # bjpisantihuman Gandhis… https : //t.co/7lKlzmVXGl,
Sat Mar 07 19:53:03 +0000 2020, @ JonTheEmpire @ knicks_post I know CAA recently 2017 ’ seen anything suggest otherwise .,"New York, NY"
Sat Mar 07 19:53:16 +0000 2020," Despite Grunt Shapps ’ ridiculous boasts , owner British Airways said CAA lacked world-class knowledge could ready time . https : //t.co/oQo984ddDZ",nr Cambridge UK
Sat Mar 07 19:53:22 +0000 2020," CAA WBB : Drexel defeated Charleston 72-60 clinch No . 1 seed tournament . JMU 2 , W & amp ; M 3 regardle… https : //t.co/JxOToR5yDi",Earth
Sat Mar 07 19:53:27 +0000 2020, @ EdwardJDavey Shapps odd idea Brits working EASA simply quit jobs join CAA . A touch Graylings ?,"Surrey, UK"
Sat Mar 07 19:53:30 +0000 2020, Shameless @ PrakashJavdekar ! Such action right . Because channels crime / mistake purposely . S… https : //t.co/9F3xEclZaf,
Sat Mar 07 19:53:32 +0000 2020, @ SkyNews The British CAA standards better EUAS anyway ! @ grantshapps @ KellyTolhurst,London/Europe/USA/Mid-East.
Sat Mar 07 19:53:36 +0000 2020, Last thought : I believe CAA n't sign bad deal Brodie negotiated good faith guess would… https : //t.co/I9r0ZQUtxo,
Sat Mar 07 19:53:36 +0000 2020, RT @ IamJavedAshraf : Sanity prevails UP . Thank Allahabad High Court . @ pbhushan1 @ SupremeCourtIND,Kolkata
Sat Mar 07 19:53:39 +0000 2020, RT @ PTI_News : We tried reduce number stateless people CAA ; appreciated : External Affairs Minister S Jaish…,
Sat Mar 07 19:53:45 +0000 2020, Dear Police kindly check whether Video authentic Not guy spreading rumour CAA & amp ; NRC ... Please take necessary action https : //t.co/wmINx6PrV6,
Sat Mar 07 19:53:48 +0000 2020, Corona virus spreads dude consuming meat . No Meat No Biriyani No protest,
Sat Mar 07 19:53:52 +0000 2020, We ’ care World opinion- take decisions ’ good us issue LEAVE,
Sat Mar 07 19:53:52 +0000 2020, @ SHER_e_BABBAR @ Vin82286093 @ KeshuFirangii @ Siri_resist @ fadi_20 @ Abihabib @ ShekharGupta @ TarekFatah He make it… https : //t.co/bwZCgkdCFk,Mumbai
Sat Mar 07 19:54:05 +0000 2020," This shameful evading tactic agencies . All instigators , conspirators , perpetrators within borders .",India
Sat Mar 07 19:54:12 +0000 2020, Yogi ji take action ca n't produce evidence .,
Sat Mar 07 19:54:23 +0000 2020, CAA REGULAR-SEASON CHAMPS‼️ https : //t.co/0t9t0cT4zf,"Philadelphia, Pa."
Sat Mar 07 19:54:28 +0000 2020, @ Luke_Nohans @ mikegalsworthy Exactly theRoW ’ interested English CAA EASA covers need .,"Scotland, Europe"
Sat Mar 07 19:54:30 +0000 2020, @ suhasinih @ PS_009 @ satyanveshan When gave shelter except parsis Jews . All came sw… https : //t.co/papca0eFwl,pune
Sat Mar 07 19:54:37 +0000 2020," Trump , already briefed CIA ACTUAL forces behind protests violence , stood rock solid PM Modi ! * Trump trumps saying PM Modi believes Religious Freedom , CAA INTERNAL matter India , I believe India knows DEAL",London
Sat Mar 07 19:54:38 +0000 2020," Result Freebies Delhi , listen","Mumbai, India"
Sat Mar 07 19:54:38 +0000 2020, No country welcomes everyone citizens : Jaishankar hits CAA critics # thelatestnews https : //t.co/KiZpqdH7B9,
Sat Mar 07 19:54:48 +0000 2020, RT @ sdjoshi55 : @ tavleen_singh Unnecessary debates fought twitter.. No Indian losing anything . There NRC yet .,भारत
Sat Mar 07 19:54:54 +0000 2020," *ANNOUNCEMENT* Mass Public Protest NRC , NPR & amp ; CAA Shantinagar Ground , Richmond Town 11/03/2020 . Grandson BabaSaheb Ambedkar , Prakash Ambedkar Ji , LokSabha MP Thol Thirumavalavam joining . https : //t.co/0C1upWpLUn",Lynchisthan
Sat Mar 07 19:54:54 +0000 2020, @ UmarKhalidJNU @ _YogendraYadav U ppl want riots every state ... thats covert agenda Anti-CAA masters !,
Sat Mar 07 19:54:59 +0000 2020," US President holds influential position world one Wrong Statement Some Issue catches world attention , & amp ; changes lobbies ! By backing PM Modi CAA President Trump took entire wind Fake Agenda Congress , Communists , AAP & amp ; Islamic Orgs",London
Sat Mar 07 19:55:08 +0000 2020," This 👇👇is million Dollar pic . Shri @ myogiadityanath ji ordered posting big pictures rioters anti # CAA riots . A woman rioter , looking picture wall Lucknow . Noticed .. , Burqa Hijab .. ? ? Yes.. Hijab & amp ; Burqa wr new Riots stunts . https : //t.co/P1qWQ4aG80",
Sat Mar 07 19:55:08 +0000 2020, @ Fatima_Z0hra I think 's HCs r working days & amp ; discharging duty upholding law.… https : //t.co/K87HuvE7YE,Delhi
Sat Mar 07 19:55:08 +0000 2020," That likely n't hurt Knicks , I sure close Rose ... CAA big shop .",Tampa Florida
Sat Mar 07 19:55:13 +0000 2020," Not dissenters . But , violent mob destroying life property . @ myogiadityanath ji right thing name , Shane confiscatetheir property👌🙏","New York, USA"
Sat Mar 07 19:55:14 +0000 2020, ‘ Get Brexit Done ’ biggest load codswallop sold British public corrupt government aided abetted even corrupt media right wing press .,"London, England"
Sat Mar 07 19:55:15 +0000 2020," Wish Yogi Adityanath shamed rapists , molesters goons threw acid girls , similar ways . But probably ca n't , many belong Bjp @ ShashiTharoor @ priyankagandhi Hoardings come names & amp ; addresses anti-CAA protesters https : //t.co/AjfEZKBYG2",
Sat Mar 07 19:55:24 +0000 2020, @ RanaAyyub Is stand : https : //t.co/A79rU7TuAe,
Sat Mar 07 19:55:30 +0000 2020, @ DalrympleWill @ Chaudhari_PD_ After explaining CAA “ woke liberals ” still call fascist end- https : //t.co/tc5vqAZkMX,
