Created At,Text,Location
Sun Mar 08 22:08:55 +0000 2020," @ _YogendraYadav While rapists r treated like VIP 's , supporters take Tiranga rallies , No FIR , Victim family t… https : //t.co/YSsifSGGu6","Karnataka, India"
Sun Mar 08 22:09:02 +0000 2020, Show country says everybody welcome : @ DrSJaishankar # CAA https : //t.co/wtF392HFf8,
Sun Mar 08 22:09:15 +0000 2020," Slowly surely getting know , anti- # CAA 'protests ' intentional inflammatory disinformation campaign certain # media # MSM persons opedists . Hate , bigotry big money makes toxic cocktail .",
Sun Mar 08 22:09:17 +0000 2020," I saying # ShaheenBagh protests boon . Look caught organising so-called ‘ peaceful , secular resistance ’ : An ISIS-linked couple . https : //t.co/GD4pvicZzV",Syuta Pashu Dveepaa
Sun Mar 08 22:09:18 +0000 2020," Wow - congratulations former @ NottinghamSCSD @ NHamAthletics student Nate Knight , named @ CAA_Basketball Player Year AND Defensive Player Year ! 🏀 https : //t.co/2HmZFVFCIK # SCSDAthletics","Syracuse, NY"
Sun Mar 08 22:09:48 +0000 2020," Breaking : Terming action UP Govt . putting posters alleged # CAA Protestors highly Unjust , division bench Allahabad High Court today said `` absolute encroachment personal liberty individuals ''",Sydney
Sun Mar 08 22:09:52 +0000 2020, Same way like # priti trusted # KabirSingh wo n't leave slap sexually abuse her.… https : //t.co/bEULwOX8Nq,"Patna/Ranchi/Mumbai, India 🇮🇳"
Sun Mar 08 22:10:12 +0000 2020, @ MichaelKugelman Jeez ! Why n't leftists-liberalists realise 's bcos countries enact # CAA . Be… https : //t.co/7bwTXFaf4g,"Brisbane, Australia"
Sun Mar 08 22:10:14 +0000 2020, RT @ sagenaradamuni : Show country says everybody welcome : @ DrSJaishankar # CAA https : //t.co/wtF392HFf8,
Sun Mar 08 22:10:16 +0000 2020, RT @ pradeepgoud11 : Movie Industry : Either talented Leftist ... . # iTRUSTMYPRIMEMINISTER https : //t.co/CnFWwCx6Hh,
Sun Mar 08 22:10:18 +0000 2020, Nuclear Regulatory Commission approves license transfer Beaver Valley Nuclear Station Pittsburgh Business ~ Lic… https : //t.co/MUPPzDrmTQ,Texas
Sun Mar 08 22:10:28 +0000 2020," RT @ sudhiarya : # iTRUSTMYPRIMEMINISTER All political parties stop politics # CAA , helpful people India .",
Sun Mar 08 22:10:43 +0000 2020, RT @ vaikunt_h : # itrustmyprimeminister Hoping hear sane voices . https : //t.co/20RSnhz02n,
Sun Mar 08 22:11:25 +0000 2020, @ what_did_imiss @ dastgeerikariw @ brwtweets Not supremacists After eradicating Hindus frm Kashmir name… https : //t.co/pvCkpjBKOZ,France
Sun Mar 08 22:11:34 +0000 2020," Delhi Man , His Son Saved Over 60 People During Clashes Over CAA https : //t.co/7EcCAoPf5Y via @ ndtv","Toronto, Ontario"
Sun Mar 08 22:11:40 +0000 2020," Time take look next senior feature # 84 Dylan Stapleton , All-CAA tight end Indiana , Pa. # GoDukes https : //t.co/1AkhFzYCQe","Harrisonburg, VA"
Sun Mar 08 22:11:52 +0000 2020," RT @ svaradarajan : More evidence Bisht aka Adityanath clue governance , law even common decency https : //t.co/DdwtQ377nQ…",india
Sun Mar 08 22:11:57 +0000 2020, one say . good see people standing truth unlike liberals # itrustmyprimeminister https : //t.co/Y7bCruQWjs,
Sun Mar 08 22:12:03 +0000 2020, @ MuqtedarKhan @ nialakhalil @ VOANews @ aimim_national @ asadowaisi @ khanumarfa @ RanaAyyub @ MichaelKugelman… https : //t.co/Vymi10qh85,
Sun Mar 08 22:12:10 +0000 2020, @ cnni @ CNN @ CNNPolitics @ nytimes @ nytopinion @ nytpolitics @ washingtonpost @ QuickTake @ business @ Bloomberg… https : //t.co/RBBci5ENoK,India | UK
Sun Mar 08 22:12:17 +0000 2020, What secret lead bad relationship foreign countries ?,"Buraidah,KSA."
Sun Mar 08 22:12:21 +0000 2020, Same way like # priti trusted # KabirSingh wo n't leave slap sexually abuse . # iTRUSTMYPRIMEMINISTER,"Mumbai, India"
Sun Mar 08 22:12:22 +0000 2020, Person : Your bra strip visible Swara Bhaskar : But I ai n't wearing . Person : Same case NRC ?,"Bengaluru, India"
Sun Mar 08 22:12:34 +0000 2020," Pak gearing foment civil unrest , terror attacks , communal riots India Unfortunately , country seems busy protests CAA time complex threat lurking . It begun manifesting ; remains elusive strategic experts . https : //t.co/kIFoSNkhiz",
Sun Mar 08 22:12:38 +0000 2020," This , @ rkarnad : '' It regrettable protest movement labelled anti-CAA movement ... represents much affirmative emotion , unified country , well affirmation India ’ constitution right . '' https : //t.co/TaLZzvgr10","Melbourne, Victoria, Australia"
Sun Mar 08 22:13:12 +0000 2020, GAMETIME ! ! ! Less 10 minutes tip-off CAA Quarterfinals William & amp ; Mary ! # Team107 # HeatRises🔥 https : //t.co/ysbySI2RYV,"Elon, North Carolina"
Sun Mar 08 22:13:14 +0000 2020," @ itsjimmay @ Alyssa_Milano Milano ’ married top agent CAA , power agency @ nytimes described part Weinstein ’ 'complicity machine . ' The Times story claimed CAA agents downplayed complaints Weinstein . Maybe cares 's molested . 🤔 https : //t.co/zSLxFnKqRH",North Carolina
Sun Mar 08 22:13:14 +0000 2020, Keep us updated @ DaveJohnsonWM always ! ! ! Excited ready ! ! Go Tribe💛💚,"Pittsburgh, PA"
Sun Mar 08 22:13:16 +0000 2020," 🏀CBB Banger 3/8 $ 4k Towson +2 -110 CAA Tournament . H2H 1-1 . Towson 13-3 since Jan 1st , winning @ NE , 7 days ago . NE shot 67 % 2pt Towson still . Towson ready go Mad March . Fobbs big game tonight lead Towson W 5-6 🔥🎅🏽💸",
Sun Mar 08 22:13:45 +0000 2020," There 81 NCAA men 's basketball tournaments , William & amp ; Mary yet qualify . Without rally , T… https : //t.co/UfpSnN8oba",
Sun Mar 08 22:14:02 +0000 2020," Laitumkhrah , Shillong Bihari Hindu street vendor identified selling Panipuri / Chaat αnti-CAA Bike rally Khasi Students Union . Attαcked . In many cases , dont need utter anything mother tongue . Your face enough αssaulted non-tribal https : //t.co/ATmNMZnDT1",
Sun Mar 08 22:14:02 +0000 2020, Good see judiciary still independence commands injustice correction,
Sun Mar 08 22:14:07 +0000 2020, Adding Towson +2.5 ( -110 ) 2 units @ LasVegasFreeze heating,
Sun Mar 08 22:14:08 +0000 2020," Jagan oppose CAA , NCR , NPR , demands Yechury # YSJaganMohanReddy # CAA # NCR # Tirupati https : //t.co/v3BtitiM4O",Hyderabad
Sun Mar 08 22:14:18 +0000 2020, @ nrc # TheNetherlands given luxury position able fight # COVID19 advance compared cou… https : //t.co/jOYcDe5elN,"Amsterdam, The Netherlands"
Sun Mar 08 22:14:33 +0000 2020, RT @ __R_a_j_ : RW promoted mongo scums much .,
Sun Mar 08 22:14:43 +0000 2020, Person : Your bra strip visible Swara : But I ai n't wearing . Person : Same case NRC ? # NRC_CAA_Protest… https : //t.co/8k0XyXcuwl,"Bengaluru, India"
Sun Mar 08 22:14:58 +0000 2020, @ Mangleshwar_S Why modi riots Trump invited . What gain ? Kashmir model Delhi I still don'… https : //t.co/LR57e2rWJG,
Sun Mar 08 22:15:05 +0000 2020," Thank calling outrageous , illegal act UP Govt . CM Yogi clearly thinks get away anything . But put names contacts mere protesters crossing limits . # India # CAA https : //t.co/u5E4CNG1Gp",
Sun Mar 08 22:15:46 +0000 2020," How @ suhasinih ilks concerned # Hindus girls 🇵🇰who , leave alone dignified life , even denied final rite rights ! Dah sanskar ’ permitted , Hindus burry dead , girl ’ body lies outside 24 hrs Tando Alihar , allowed burrial ! https : //t.co/jQEorhuV11",
Sun Mar 08 22:15:59 +0000 2020," Big : Mujib satabarsha , centenary celebrations Bangabandhu postponed . Official reason : coronavirus . But lots speculation around Modi angle . Modi chief guest . This sparked large street protests force Hasina cancel invite . # NRC # CAA",india
Sun Mar 08 22:16:02 +0000 2020," People Who Supporting Kuldeep Sengar , Were Taking Rallies Support Kathua Rapist , Uses Cuss Words Against Likes Sonia Gandhi/Priynka Gandhi , Officers Who Brutalised Anti CAA Women 's , Even hit Private parts Celebrating `` Women 's Day '' HYPOCRISY ! HYPOCRISY !","Uganda, Nigeria"
Sun Mar 08 22:16:13 +0000 2020," A core concept Sikh religion protect poor , disadvantaged downtrodden . That 's steel br… https : //t.co/g49ydDJsBm","Toronto, Ontario"
Sun Mar 08 22:16:24 +0000 2020," RT @ kittyhundal : Delhi Man , His Son Saved Over 60 People During Clashes Over CAA https : //t.co/7EcCAoPf5Y via @ ndtv","Toronto, Ontario"
Sun Mar 08 22:16:29 +0000 2020," @ goose777X @ AS332L @ ajhellyer52 @ bobreeduk @ gpz01 @ nathansldennis @ AlienPsyTing @ DavidHenigUK So , admit EA… https : //t.co/tI2XaINGbW",
Sun Mar 08 22:16:31 +0000 2020," A core concept Sikh religion protect poor , disadvantaged downtrodden . That 's steel bracelet Sikhs wear , represents . https : //t.co/gqVUSWpWHG","Toronto, Ontario"
Sun Mar 08 22:16:36 +0000 2020," IPC sections Section 151A , Sections 146 , 147 , 279 , 506 & amp ; Many Cases booked Yogi Adityanath Toh kitne Bade Hoarding lagne chahiye Yogi ke 🤔🤔 https : //t.co/hwgoPMefS3", जबलपुर सर जमीन-ए-हिन्दुस्तान 
Sun Mar 08 22:17:09 +0000 2020, True # WomenofShaheenBagh # WomenInIslam # WomensDay,
Sun Mar 08 22:17:10 +0000 2020," @ MyThawt @ zoyarasul @ pepper_smoker I cant convince Muslims r getting lynched , murdered , humiliated n r left beg… https : //t.co/bttR3qWJpH",
Sun Mar 08 22:17:13 +0000 2020, Darling sends Delaware CAA semis win Charleston https : //t.co/QrA8EScHw7,New York City
Sun Mar 08 22:17:36 +0000 2020," `` Caste important.Let divide people , caste system helps economic growth '' ~RSS intellectual Gurumurthy Listen CAA supports , done Muslims , come . Next stage CAA . Be ready become called `` anti-national '' ! ! https : //t.co/FVJnRs6o2U",Azadi
Sun Mar 08 22:17:57 +0000 2020," # HappyWomensDay2020 We Are Seeing , First Time , Sustained Countrywide Movement Led Women No group stands lose much women CAA-NRC implemented . @ thewire_in https : //t.co/RYvN195sNV",
Sun Mar 08 22:18:21 +0000 2020, Are u BRAHMIN u believe RSS idealogy ? Please tell truth social media . @ prasannavishy,"Hyderabad, India"
Sun Mar 08 22:19:20 +0000 2020," RT @ rajshekharTOI : Hina Bashir Beg , arrested IS operative . https : //t.co/MZB12xLRu3 https : //t.co/OBJYlrUFno",Nagpur india 
Sun Mar 08 22:19:43 +0000 2020, I really n't get . If CAA certificates machine UK still need cleared European authorities operate Europe seems like duplication effort cost ideological reasons . https : //t.co/9eo7QGQrCL,"London, England"
Sun Mar 08 22:19:49 +0000 2020, How hell dirty scums like @ sgurumurthy get labelled intellectuals . He board RBI I wrong ( open clarification ) BJP believes caste system helps economic growth dividing people . And 37 percent electorate blindly voted . Shameful,
Sun Mar 08 22:20:09 +0000 2020," `` By putting names , photos addresses , government putting life safety danger . '' A call public lynching humiliation made . Who needs 'Detention ' second class citizenship ? https : //t.co/8EgXIa8F0t",
Sun Mar 08 22:20:09 +0000 2020, @ imvangasandeep https : //t.co/xnyOD9IjSZ At last sense Thank God,
Sun Mar 08 22:20:25 +0000 2020, A world-famous Pink Floyd ’ Roger Waters songwriter singer extends support anti CAA protest India also inspired Amir Aziz ’ `` Sab Yaad Rakha Jayega ’ '' Pink Floyd ’ Roger Waters Recites Amir Aziz ’ ‘ Sab Yaad Rakha Jayega ’ https : //t.co/zYlddj3SeH,EARTH
Sun Mar 08 22:20:29 +0000 2020," Those demolished Babri masjid criminals . But , let 's give land - SC . Convicted murder & amp ; rioting , let 's give bail & amp ; chance social service - SC Highly unjust & amp ; encroachment personal liberty . But , let 's give Yogi chance remove hoardings - HC .",
Sun Mar 08 22:21:08 +0000 2020, Hoardings anti-CAA protesters `` name & amp ; shame '' may outrageous move doubt . But question Allahabad HC territorial jurisdiction orders passed Lucknow administration ? Just asking .,"New Delhi, India"
Sun Mar 08 22:21:13 +0000 2020, Anti CAA protesters want illegal Bangladeshis Pak Muslims get Indian citizenship . The Cong support anti CAA supporters adds Muslim vote banks.They forget encourage Pak terrorist get citizenship India . But cares ?,
Sun Mar 08 22:21:19 +0000 2020," Jethi , Krishan Kolhi ’ daughter picked gun point house Kareem Baksh village Hyderabad , Sindh Ijaz Brohi , Sawali Brohi , Qurban Chato , raped 3 days & amp ; thrown unconscious state infront house # CAA protesters , celebrate cost innocent lives ! https : //t.co/lxUcgvBPDF",Nairobi Gondal Vadodara London
Sun Mar 08 22:21:33 +0000 2020, 2 suspected terrorists ISIS instigating anti-CAA protesters : ABP report https : //t.co/49TmU2kfKF,
Sun Mar 08 22:21:57 +0000 2020, My alma mater ( Elon University ) tipped William & amp ; Mary DC quarterfinals CAA tourna… https : //t.co/nW410fKgHW,Livin' the dream
Sun Mar 08 22:22:10 +0000 2020, UP seen severe damage property CAA arson . For first time administration taken rioters head . Judicial adventurism score liberal points drop administration 's morale . The goons burnt Lucknow threat . They threat others https : //t.co/7DwnE60hGn,Acre
Sun Mar 08 22:22:12 +0000 2020," At first actual media timeout ( 11:50 ) , W & amp ; M trimmed Elon 's lead 17-11 two free throws coming.… https : //t.co/cIAsF9TRo7",
Sun Mar 08 22:22:13 +0000 2020, @ UN @ Refugees @ amnesty guys paying attention ? Or busy pandering jihadis like @ ImranKhanPTI,United States
Sun Mar 08 22:22:16 +0000 2020, Tahir Hussain used send 50-60 persons daily Shaheen Bagh protest site several vehicles : Taxi drivers reveal Hussain ’ link anti-CAA protests https : //t.co/RnQ0LjYWnT,
Sun Mar 08 22:22:24 +0000 2020, @ BCCletts Though CAA suspended Boeing Max flight operations EASA ...,UK
Sun Mar 08 22:22:27 +0000 2020," The game little tighter . With 11:50 left , Elon still leads 17-11 . CAA Player Year Nathan Knight has… https : //t.co/gEEUryCvvQ",
Sun Mar 08 22:22:44 +0000 2020," My father Prof V K Tripathi Brut . So far 1 million views 50k positive engagement social media ( @ ttindia , @ thewire_in @ BrutIndia ) I happy see many like minded people across globe https : //t.co/SQ7QTMn3Yi",Luxembourg
Sun Mar 08 22:22:51 +0000 2020," RT @ AashishKhetan : Delhi Man , His Son Saved Over 60 Lives During Clashes Over CAA https : //t.co/Xf5FtPrnIN",
Sun Mar 08 22:23:00 +0000 2020, College Charleston 's ( @ CofCBasketball ) season comes disappointing end loss Delaware # CAA Tournamen… https : //t.co/EiQAyQW6Ca,"Charleston, S.C. "
Sun Mar 08 22:23:03 +0000 2020, @ Tabish54278992 @ Nehr_who @ KhanAmanatullah @ zoo_bear @ amitmalviya @ AltNews @ OpIndia_com For equality UCC impor… https : //t.co/xecHDRPSI7,
Sun Mar 08 22:23:15 +0000 2020, RT @ ShefVaidya : 3 bodies found # Shaheenbagh . What women hiding ?,
Sun Mar 08 22:23:24 +0000 2020, Fight # CreepingSharia,
Sun Mar 08 22:23:40 +0000 2020," UN , ’ follow ‘ Hypocritic ’ Oath CAA @ UN @ UNHumanRights https : //t.co/81BawYf0H6","Mumbai, India"
Sun Mar 08 22:23:40 +0000 2020, @ vrsiddareddy @ vyaapi @ imvangasandeep What said right . Every one right voice opinion issues..… https : //t.co/5pfDcYlBql,"Houston, TX"
Sun Mar 08 22:23:58 +0000 2020, DeMatha vs Gonzaga The rivalry never dies DeMatha 2017 G Ryan Allen ( @ _BabyRy_ ) defending Gonzaga 2015 F Sam Miller ( @ SamMillerSam ) At CAA quarterfinals Sports & amp ; Entertainment . @ DeMathaHoops @ GonzagaHoops https : //t.co/LB4R0UHLtm,Hyattsville Maryland
Sun Mar 08 22:24:07 +0000 2020, Couple held IS-CAA protest link : Delhi Police https : //t.co/aBHEdEvDuv https : //t.co/oy6rXXWL6u,
Sun Mar 08 22:24:26 +0000 2020, @ __laxned He ’ CAA client btw ’ ’ Zion ‘ hating every young player like Luka,Germany
Sun Mar 08 22:25:00 +0000 2020," In Gokulpuri , 53-year-old man , Mohinder Singh , along 28-year-old son Inderjeet saved 60 lives . Massive respect true Heroes❤️ https : //t.co/rbJdCicpES",
Sun Mar 08 22:25:39 +0000 2020, @ mossels6 @ goose777X @ ajhellyer52 @ bobreeduk @ gpz01 @ nathansldennis @ AlienPsyTing @ DavidHenigUK I ’ admit anyth… https : //t.co/vfAQuyjd6i,United Kingdom
Sun Mar 08 22:25:51 +0000 2020, CAA Men ’ Basketball Championship — first game W & amp ; M tonight ! # 2 W & amp ; M # 7 Elon . # GoTribe # CAAHoops ⁦… https : //t.co/tKjKYYLqfy,
Sun Mar 08 22:26:13 +0000 2020," This atrocious . Dr Madhavi Mittal wonderful woman specialist physician great seniority . Also kept away controversy . If happen , one safe . Will IMA speak ?",india
Sun Mar 08 22:26:20 +0000 2020, RT @ crick3tki : Anti CAA links ISIS . Imagine shock .,"California, USA"
Sun Mar 08 22:26:32 +0000 2020, @ ldeangelisphys @ nrc Can I send DM ... ?,Zwolle - Heerde - Amsterdam
Sun Mar 08 22:26:57 +0000 2020, Dr @ Swamy39 ji Delhi Police nabs Islamic State-linked terrorist couple Jamia Nagar motivating Muslims to… https : //t.co/5suGYNhVYq,India
Sun Mar 08 22:27:36 +0000 2020, Hear hear ! @ rivm know really close Lombardy lot Dutch families went ski holidays ? … https : //t.co/MpWeQjLzOr,"Amsterdam, NL"
Sun Mar 08 22:27:43 +0000 2020," It n't surprising man , minister Narendra Modi 's cabinet , saying . What 's surprising Indian diplomat . What embarrassment IFS ! https : //t.co/lVgTsPSHOw","Blue Earth, MN"
