Created At,Text,Location
Sat Mar 07 04:41:18 +0000 2020," RT @ rpsinghkhalsa : Pm @ narendramodi exposes Hypocrisy opposes Triple Talaq , CAA & amp ; abrogration article 370. https : //t.co/4AL…",Bharat
Sat Mar 07 04:41:19 +0000 2020, RT @ Siddharth86s : Very nicely explained sir .,
Sat Mar 07 04:41:22 +0000 2020, This practically means protesters still custody wont released managed secure rel… https : //t.co/uEQwTvcACX,Mother Earth
Sat Mar 07 04:41:22 +0000 2020," Only last week riot victim denied Lok Nayak `` n't treat CAA protestors . '' Later rushed AIIMS found multiple skull fractures broken legs . Fascism , contrary popular belief , n't come top . It 's born streets . https : //t.co/ckPavxBQ53",China 
Sat Mar 07 04:41:25 +0000 2020, @ Abhijee56357005 Atleast know 're protesting ! Do even know CAA NRC .,"Shimla, India"
Sat Mar 07 04:41:30 +0000 2020," & gt ; “ leader ” history 20th-century India “ managed ” ordinary Muslims , especially women , hav… https : //t.co/Sja0K8MxBc",
Sat Mar 07 04:41:34 +0000 2020, @ TheJaggi Jaggi I convinced need NRC fight Iskk ok smuts menace .,"New Delhi, Delhi"
Sat Mar 07 04:41:34 +0000 2020," # CAA collective conscience Hindus . Abandon , conscience dies . Leave , cease Hindus . Forsake , never able make stand ever . THAT crucial us ! Do n't mistaken ! # AntiHinduDelhiRiots2020","Jodhpur, India"
Sat Mar 07 04:41:34 +0000 2020, @ SirrBobby @ PoliticalKida Are u Bangladeshi ? ? STFU..NRC yet implemented ..,
Sat Mar 07 04:41:35 +0000 2020," # DelhiGenocide2020 1/2 Disgusted face Hindutva . Muslim women protesting peacefully CAA . So BJP & amp ; RSS tried every trick discredit . In end , started attacks Muslims , houses , Masjid & amp ; Shops . # CAA_NRC_Protests # BycottGeoNews https : //t.co/2hDT4kkaOY",Pakistan karachi.
Sat Mar 07 04:41:38 +0000 2020, @ TahirGora @ narendramodi The irony protests - validates need # CAA even,Timbaktu
Sat Mar 07 04:41:40 +0000 2020," Hoardings across Lucknow : Anti-CAA rioters got caught drone , paid lakhs , signed bonds Yogi Sarkar don… https : //t.co/dxmiemJkWR",India
Sat Mar 07 04:41:42 +0000 2020, @ SenSanders @ JoeBiden @ Harvard @ Yale @ AlJazeera_World @ WSJ @ FoxNews @ ABPNews In delhi riots 10 temple destroye… https : //t.co/B0KGCmE3yu,
Sat Mar 07 04:41:43 +0000 2020," I love NRC talk made racism xenophobia Bengalis mainstream . Existed decades tbh , people becoming shameless . Cool cool cool .","New York, NY"
Sat Mar 07 04:41:45 +0000 2020, @ deepadoc @ desimojito I WA group Ms . The brainwashing/misinformation amng Ms worryin… https : //t.co/3bj38mKAp9,
Sat Mar 07 04:41:45 +0000 2020, CAA violence-accused named hoardings # ITVideo # Lucknow https : //t.co/eYKXZcwrhq,India
Sat Mar 07 04:41:48 +0000 2020," Yes wrong , public property public destroy play fire per senior liberals ... so… https : //t.co/nPXa0gkT7G",
Sat Mar 07 04:41:53 +0000 2020," In Assam , Hindu Bangladeshi Refugees 1 . Names 1951 voter list 2 . Names already included NRC served `` Doubtful ( D ) voter '' notice Foreigners Tribunal . Post CAA . With BJP state Govt . Old hapless poor women haπassed please local sentiment . TRAGIC https : //t.co/ZO0SAqXBdM",Bihar
Sat Mar 07 04:41:55 +0000 2020," Ensuing elections Bihar , WB & amp ; UP , CAA oppose restart , keeping Muslim vote bank tag , tactical voting M… https : //t.co/1IVbGQDbiN",
Sat Mar 07 04:41:59 +0000 2020," This Rice Bag Convert already hs got th title Presstitute , bt sh th race no.1..","Wembley, London "
Sat Mar 07 04:42:00 +0000 2020, @ VORdotcom Anti CAA protests ... foot https : //t.co/6HWKVdKhSn,"Karnavati,Gujarat"
Sat Mar 07 04:42:01 +0000 2020," Few weeks ago , European Parliament wants `` discuss '' India 's CAA amendment 2019 . Today European Union giving Greece , $ 780 million keep migrants away Europe ! INDIA bringing CAA help persecuted minorities Europe paying money keep immigrants","Kolkata, India"
Sat Mar 07 04:42:02 +0000 2020, RT @ IndiaToday : CAA violence-accused named hoardings # ITVideo # Lucknow https : //t.co/eYKXZcwrhq,
Sat Mar 07 04:42:02 +0000 2020," OPINION | No one grudges # CAA ’ benevolence towards minorities countries . Government must look inward persecution minorities India , writes M P Nathanael . https : //t.co/DjQnNs0bVv",India
Sat Mar 07 04:42:08 +0000 2020, Justice delayed pain engraved ! ! !,
Sat Mar 07 04:42:13 +0000 2020, Any surprises ?,"Bengaluru South, India"
Sat Mar 07 04:42:17 +0000 2020, @ TVMohandasPai @ nytimes @ washingtonpost @ BBCWorld @ BBC @ BDUTT @ ShekharGupta @ sardesairajdeep @ ndtv Pakistani link i… https : //t.co/ygQsWaoL1P,
Sat Mar 07 04:42:17 +0000 2020, Bhakts yelling `` Congress wanted CAA '' understand people n't fear CAA much CAA hands o… https : //t.co/sFEE8AtlGm,"Mumbai, India"
Sat Mar 07 04:42:17 +0000 2020, @ Tahiriq37682045 It 's better tell CAA . For I read CAA stands Citizenship Amendment… https : //t.co/mife7p0JY7,"Delhi,India "
Sat Mar 07 04:42:21 +0000 2020, @ tavleen_singh But Hindus come third planet oppose CAA .,"Bodakdev, Ahmedabad."
Sat Mar 07 04:42:30 +0000 2020," # UNRejectsCAA Did n't expect foolish stand Govt CAA internal matter , infact CAA international implications , foreigners without international agreements ? Unless , suggesting sinister `` solution '' identified foreigners !",Patan Gujarat India
Sat Mar 07 04:42:30 +0000 2020, @ Swamy39 Sir . Your views.. CAA constitutional law approved Hon'ble President India - The supreme author… https : //t.co/v1CKVceFB4,"Chennai, India"
Sat Mar 07 04:42:35 +0000 2020," @ Iamdabiggboss @ GurrehmatO @ sagar568814 @ sardesairajdeep Through CAA , Indian bothered n't be.… https : //t.co/AYqjdAXO7a","Bangalore, Chennai"
Sat Mar 07 04:42:41 +0000 2020, Wow wow ! ! ! Yogiji totally totally totally roxxxx !,
Sat Mar 07 04:42:47 +0000 2020, • 1990 Kashmiri pandits Genocide UN keeps Quiet ! • Hindus mass Converted In Pak UN keeps Quite ! • Ban… https : //t.co/WorzozXK9e,
Sat Mar 07 04:42:48 +0000 2020, This exactly Nazis 1930s Germany . The identified common citizens enemy ... Those citizens jews . We know happened . https : //t.co/Jn6IhE6ShR via @ thewire_in,"Bengaluru, India"
Sat Mar 07 04:42:48 +0000 2020," ‘ Nothing stopping T.N . passing resolution NRC , NPR ’ | The Hindu # nrcprotest https : //t.co/WUnVqubxoO # npr # nrc # nrcprotest",
Sat Mar 07 04:42:49 +0000 2020," @ tavleen_singh Mohatarma , need # NRC find . You also know crores Bangladeshi & amp ; Rohingya illegal immigrants hiding India . https : //t.co/wXVD75ID3y","Bodakdev, Ahmedabad."
Sat Mar 07 04:42:51 +0000 2020," For 100th time - # CAA Indian citizenship persecuted minorities Pak. , Ban . & amp ; Afg . It affect Indian Muslims . # UNHRC right side humanity supporting # CAA . The impact # UNHRC 's credibility goes toss # UNRejectsCAA",Madras
Sat Mar 07 04:42:53 +0000 2020, Bhakts yelling `` Congress wanted CAA '' understand people n't fear CAA much CAA hands BJP . CAA tool BJP intends weaponise evil 'hindutva rashtra ' purpose .,"Kolkata, India"
Sat Mar 07 04:42:53 +0000 2020, Why India TV reality check anti-CAA protests # AajKiBaat # rajatsharma https : //t.co/OTneQrLrIE,India
Sat Mar 07 04:42:56 +0000 2020," @ _sabanaqvi What indian muslims name CAA dissent , anti-nationalism deception . The… https : //t.co/xDKhf3M8vi",
Sat Mar 07 04:43:02 +0000 2020, RT @ CAASeAzadi : # UNRejectsCAA Tune @ naukarshah debunks CAA Chronology ✊✊ Watch till end RT . https : //t.co/bFRHz9vfmD,
Sat Mar 07 04:43:04 +0000 2020, And every supporter Indian soil mini Pakistan.. 's deadly much expected Pak link : https : //t.co/3rt1vfzM4H,India
Sat Mar 07 04:43:04 +0000 2020, @ Rishi92345597 @ Anirudh_Astro Right issues fake narrative spread.. Shanti se soch… https : //t.co/NIq1l5SXP5,next to electric socket 
Sat Mar 07 04:43:05 +0000 2020, Chronology Samajiye 1 ) Asianet & amp ; Media One NRC 2 ) Asianet back operation via CAA 3 ) Media O… https : //t.co/HetUWVEBiE,
Sat Mar 07 04:43:05 +0000 2020," फ़ासीवाद का भयानक चहरा ... This fascism : UP Erects Hoardings With Names , Photos Anti-CAA Protesters… https : //t.co/dtOelW1mUq",
Sat Mar 07 04:43:09 +0000 2020," Same Govt Which Said CAA 'Internal Matter ' , Now Withholds Info Citing Foreign Ties https : //t.co/cSFFa7URjG via @ thewire_in",Hyderabad India
Sat Mar 07 04:43:10 +0000 2020, What hell ! ! !,
Sat Mar 07 04:43:13 +0000 2020," And Govt runs money , bad politics vaporises growth , Modi ji need even populism via bad politics - Muslim baiting , invidious legislation like # CAA , selective application laws ; everything destructive trust & amp ; social capital .",
Sat Mar 07 04:43:15 +0000 2020," Long live Constitution , long live love ' : Full speech Harsh Mander , govt says 'incited ' violence anti-CAA protests . @ harsh_mander https : //t.co/wZFsINV4wj",
Sat Mar 07 04:43:16 +0000 2020, Those 're opposing # CAA read try understand pain refugee .,India
Sat Mar 07 04:43:16 +0000 2020, This get voting Hindu Taliban .,India
Sat Mar 07 04:43:19 +0000 2020, # CAA violence-accused named hoardings # Lucknow # ITVideo https : //t.co/ueMRbdCG84,India
Sat Mar 07 04:43:21 +0000 2020," RT @ SYRJayega : CAA last thing India needs , many things handle . # UNRejectsCAA https : //t.co/GTjDrsCRh8","North Pole, AK"
Sat Mar 07 04:43:25 +0000 2020, Nope . Putting pictures criminals old standard practice India everywhere else . People know criminals . https : //t.co/wdEUP58tM6,
Sat Mar 07 04:43:31 +0000 2020," # UNRejectsCAA India 's desire efforts vanished shameless CAA act . India contributed 25 percent world GDP Mogul Era 200 years . BJP constructive plan economists , demolishing economy social harmony . https : //t.co/cGlNv5AjIO",
Sat Mar 07 04:43:31 +0000 2020, @ UNGeneva @ UN @ hrw @ amnesty @ amnestysasia @ antonioguterres @ BBCNews @ cnni @ itvnews @ gulf_news @ AJEnglish India is… https : //t.co/S75sbOgy5b,
Sat Mar 07 04:43:35 +0000 2020," PM Modi explaining reality people opposing Triple Talaq , CAA , NRC . https : //t.co/58cAdszCmq",INDIA
Sat Mar 07 04:43:37 +0000 2020, @ bdheerajprabhu CAA inclusive persecuted religious minorities Afghanistan Bangladesh pak . Muslims no… https : //t.co/mwyUvFOt1u,
Sat Mar 07 04:43:37 +0000 2020," These persons violated fundamental rights vast population free movement public roads , damaged & amp ; destro… https : //t.co/hgk98yP77O",Mamandur near KPM (T.N.) India
Sat Mar 07 04:43:45 +0000 2020," How one write many words Hindu supremacism , RSS , BJP , CAA , Savarkar etc without even mentioning Partition arguably key part context CAA . You agree disagree ( ) Savarkar concede Partition proved point . https : //t.co/4Ln2KiVrOF",Ald
Sat Mar 07 04:43:47 +0000 2020," @ TajinderBagga Everyone talking CAA supporters/CAA non supporters , HINDU-MUSLIM , None leaders not… https : //t.co/u5DHAQV1cn","Bolangir,Odisha"
Sat Mar 07 04:43:47 +0000 2020, So reality # AntiCAAProtests !,"Madhya Pradesh, India"
Sat Mar 07 04:43:47 +0000 2020, @ _sayema Due CAA - 0 people died left India Due Chuslam religion - 53 people left world . Now 's reality,
Sat Mar 07 04:43:48 +0000 2020, @ ImranKhanPTI Balochistan wants independence # Iran # Pakistan . We strongly condemn Iranian leaderships irresponsible statements regarding India 's internal law # CAA . Iran Pakistan subjugating killing Baloch civilians basis ethnicity occupy land . https : //t.co/wHZkDmvrVF,"Chennai, Tamil Nadu"
Sat Mar 07 04:43:49 +0000 2020, RT @ IndiaToday : # CAA violence-accused named hoardings # Lucknow # ITVideo https : //t.co/ueMRbdCG84,Supreme court of india 
Sat Mar 07 04:43:50 +0000 2020, PLz join Twitter storm support intervention application UN Commissioner Human Rights Supreme Co… https : //t.co/jgmAoYhYo1,
Sat Mar 07 04:43:51 +0000 2020, @ RMCpost @ TimesNow @ republic @ IndiaToday @ ndtv gandhi father fake protest resulted giving us th… https : //t.co/2qvRhIdkhW,
Sat Mar 07 04:43:52 +0000 2020," Who f '' '' k UN..u shit didint give damn decision , Hindus The globe supports CAA & amp ; … https : //t.co/KDh2Xs503Z",Catch me if you can!!!
Sat Mar 07 04:43:55 +0000 2020, PLz join Twitter storm support intervention application UN Commissioner Human Rights Supreme Court discriminatory CAA . Let world know . ! Hashtag : # UNRejectsCAA Date : 6th March ( Today ) Time : 7 pm onwards .,
Sat Mar 07 04:43:59 +0000 2020, @ ShashiTharoor https : //t.co/0gJJUFCjHu Better mind business .,India
Sat Mar 07 04:44:00 +0000 2020, @ TahirGora @ BernieSanders Bernie ponder ignited Delhi violence ? Why Indian Muslims affected by… https : //t.co/cW31Uyq0Gd,
Sat Mar 07 04:44:03 +0000 2020," CAA protestors right 2 protest , protesting road closures n't rights . What kind lo… https : //t.co/wiS4i7aofK",NOIDA
Sat Mar 07 04:44:03 +0000 2020, @ TVMohandasPai @ nytimes @ washingtonpost @ BBCWorld @ BBC @ BDUTT @ ShekharGupta @ sardesairajdeep @ ndtv Pakistani link i… https : //t.co/37nO9UaBIL,
Sat Mar 07 04:44:03 +0000 2020, The level gun violence Delhi riots truly shocking - Express reports finds 21 38 died gunshots one every 3 injured took bullet . Time bit circumspect gun ownership data India https : //t.co/gffi7fu1dc,
Sat Mar 07 04:44:03 +0000 2020," @ dhruv_rathee Yaar , wrong CAA . one opposing CAA already passed houses Indian . Period 🤔🙄😠",
Sat Mar 07 04:44:06 +0000 2020, Due CAA - 0 people died left India Due Chuslam religion - 53 people left world . Now 's reality,
Sat Mar 07 04:44:06 +0000 2020, It 's high time people opposition realize call Modi supporters 'Bhakt ' equate modi 's stature th… https : //t.co/ilUq91Hu4O,India
Sat Mar 07 04:44:11 +0000 2020, @ sumit_bagadia @ r2rjitend_singh @ KomalMantri2 @ ankitlunia9 @ AnupamPKher CAA Racist law . You support Racism .,"Andhra Pradesh, India"
Sat Mar 07 04:44:12 +0000 2020, Let 's put hoardings non BJP states listing criminal cases ... . https : //t.co/TXJC9TGIAx,mumbai
Sat Mar 07 04:44:13 +0000 2020, Click given . This short vedio created supporting Shaheen Bagh protesters n others r u united against… https : //t.co/Ix5HNGor8U,India
Sat Mar 07 04:44:34 +0000 2020," This hypocrite trying best discredit leader Ex PrimeMinister Manmohan Singh , @ nutan_jyot .We wat… https : //t.co/d9UUbLskPW",New Delhi
Sat Mar 07 04:44:34 +0000 2020, Unbelievable arrogance “ key leading lights ” @ EASA Brits apparently . Typical self-aggrandised view ignoring others ’ contributions . I ’ rather hold EASA license opportunities fly abroad CAA one looking best achieve : (,
Sat Mar 07 04:44:41 +0000 2020, Our Indian government ignorant . A.K.A ( modiji ) current situation India . While ’ busy thin… https : //t.co/4l2pnlV4X3,"Shillong, India"
Sat Mar 07 04:44:41 +0000 2020, This plagiarized tweet . @ Dayanidhi_Maran said Chennai among Muslim protesters .,The Orient
Sat Mar 07 04:44:43 +0000 2020, Violation privacy rioters Let sink . Up next - Intrusion privacy terrorists intelligence agencies - Doval sud rejine https : //t.co/km9eT9wkUI,
Sat Mar 07 04:44:48 +0000 2020, @ humanity_0306 @ Anuradha_cpm @ Sujeetmooknayak @ sukhJGaur @ MirchiSayema On grounds ? CAA fast tracks citize… https : //t.co/Ex4klalALG,"Boston, MA"
Sat Mar 07 04:44:56 +0000 2020, What killer lady .,
Sat Mar 07 04:44:57 +0000 2020," RT @ KumariRukshmani : UP Erects Hoardings With Names , Photos Anti-CAA Protesters ! # Shame @ priyankagandhi @ INCIndia https : //t.co/Nr5oa3kzJ7",Bombay. india
Sat Mar 07 04:44:57 +0000 2020, Whn 100s & amp ; 1000s Kashmiri Pandits killed & amp ; thrown land forcefully @ UN @ UNHumanRights… https : //t.co/zI7la8hs3m,
Sat Mar 07 04:45:02 +0000 2020, UP govt plasters photographs addresses people booked arson . More 125 hoardings put across city . Those posters say move court . @ IndianExpress https : //t.co/TjXLW66Xit,New Delhi
Sat Mar 07 04:45:07 +0000 2020, @ hemirdesai @ Javedakhtarjadu Peaceful protester Anti Caa Tauheen bagh supporters # ISupportCAA_NRC… https : //t.co/Jbb753YrDS,
Sat Mar 07 04:45:10 +0000 2020," @ EcoSexuality @ TulsiGabbard A month riots , stone pelting incident took place areas , Bangla… https : //t.co/3sJt0ejh3b","Ghaziabad, India"
Sat Mar 07 04:45:11 +0000 2020, @ Nike @ teamnike frustrating problem : I start run NRC app iPhone 8 wear Nike Apple Watch se… https : //t.co/eUiJtzAPsp,Shanghai
Sat Mar 07 04:45:14 +0000 2020, We need continued global pressure @ Refugees @ UN @ unwomenindia @ amnesty @ UNWatch Hoardings come Lucknow… https : //t.co/sgwji73ApL,Dubai
Sat Mar 07 04:45:15 +0000 2020, @ TheJaggi The way people stateless india already stateless . CAA make people st… https : //t.co/coYtgJg7se,Mumbai
Sat Mar 07 04:45:16 +0000 2020, 👆🏿👆🏿👆🏿Home minister Amit Shah Ji lunch UP CM Yogi Adityanath Ji ! 👇🏿👇🏿👇🏿Congress Former Law Minister lu… https : //t.co/6vIJ5hLfWi,NOIDA
Sat Mar 07 04:45:17 +0000 2020, Citizens ? ? Rioters better word . And WTF mean Rights morons destroyed public & amp ; private… https : //t.co/1DNRYotXgs,India
Sat Mar 07 04:45:18 +0000 2020, @ B3333G @ stripeymew @ EuphieEuphoria @ PanderShirts @ Kavaeric It 's revealing none y'all mentioned impacts… https : //t.co/Zq9r2Un0Gn,Houston
Sat Mar 07 04:45:22 +0000 2020, So easy targets mob ? This n't violation rights.. Its putting lives danger deliberately .,"Chennai, India"
Sat Mar 07 04:45:24 +0000 2020," # UNRejectsCAA logic Indian government CAA internal matter , question wl role court , police , UN , Human rights commissions etc . If logic given government right .",
Sat Mar 07 04:45:26 +0000 2020, They n't give damn CAA NRC NPR . They 're pro law protestors . They 're anti-Muslim . No one atta… https : //t.co/jBip5xCOBc,
Sat Mar 07 04:45:27 +0000 2020," Good Morning Sir , happening economy . Only explain . We ate getting true facts neit… https : //t.co/6vf4CyrpNY","New Delhi, India"
Sat Mar 07 04:45:27 +0000 2020, RT @ jagadakka : Wow wow ! ! ! Yogiji totally totally totally roxxxx ! https : //t.co/Ipb4692vj9,
Sat Mar 07 04:45:32 +0000 2020, Indian agencies point Pak link anti-CAA protests . Have picked cross-country electronic chatter Pakis… https : //t.co/5pwQWvUykT,"Bengaluru, India"
Sat Mar 07 04:45:35 +0000 2020, Yogi wants goons go attack people hitlershahi farman . But strongly appose… https : //t.co/RzcIEzESlF,
Sat Mar 07 04:45:35 +0000 2020, @ humanity_0306 @ sukhJGaur @ Anuradha_cpm @ Sujeetmooknayak @ MirchiSayema @ mssirsa @ KapilMishra_IND @ vivekagnihotri An… https : //t.co/Db9hQZ6F9N,"Boston, MA"
Sat Mar 07 04:45:38 +0000 2020, This terrifying another level . https : //t.co/YPj39Jrvu9,India 
Sat Mar 07 04:45:41 +0000 2020, Super support CAA & amp ; NRC CAB,indur
Sat Mar 07 04:45:42 +0000 2020," He calls 'yogi ' farthest human yogi.Violent , vindictive , petty , cruel I… https : //t.co/xhHaEfDSRJ",the pale blue dot. 
Sat Mar 07 04:45:45 +0000 2020," .. That 's need # NRC , yes finding documents pertaining certain year tedious task , happen… https : //t.co/df25NNwbzS",
Sat Mar 07 04:45:47 +0000 2020, RT @ srivatsavahai : Pictures criminals police station forever . Your right privacy ’ work scenario 🤦🏽‍♂️🙄,
Sat Mar 07 04:45:50 +0000 2020, In order publicly name & amp ; shame participated protests Lucknow CAA jeopardise lives… https : //t.co/tRk6H7rAGe,New Delhi
Sat Mar 07 04:45:54 +0000 2020, I ashamed indian people india seeing days country protesting India..I k… https : //t.co/amuGJQAMSg,
Sat Mar 07 04:45:54 +0000 2020, RT @ khatroth_murari : Super support CAA & amp ; NRC CAB,indur
Sat Mar 07 04:45:55 +0000 2020, The government india makes law muslim PM going muslim country shameless PM… https : //t.co/YzY3UuAJSs,
Sat Mar 07 04:45:55 +0000 2020, @ AdvSanwar Let enjoy Pakistani rape squads https : //t.co/0gJJUFCjHu,India
Sat Mar 07 04:45:59 +0000 2020," @ ndtv @ OnReality_Check Every one knows violence started Mishra 's speech , also started waris path… https : //t.co/cbsrUEsW6D",
Sat Mar 07 04:46:02 +0000 2020, Breaking Public properties indulging Riots perfectly constitutional Lutyens Gang,
Sat Mar 07 04:46:02 +0000 2020," RT @ Satyanewshi : PM Modi explaining reality people opposing Triple Talaq , CAA , NRC . https : //t.co/58cAdszCmq",भारत 🇮🇳
Sat Mar 07 04:46:02 +0000 2020, RT @ KiwiShake_ : This terrifying another level . https : //t.co/YPj39Jrvu9,jahannam | 🇮🇩
Sat Mar 07 04:46:07 +0000 2020, Shame @ htTweets fake news . You guys turned cheerleaders long back get Modi Chief Guest H… https : //t.co/zQenlPaON6,New Delhi/Pune
Sat Mar 07 04:46:12 +0000 2020, @ TrulyMonica These Islamists going insane CAA highlights atrocities makes look bad . So t… https : //t.co/2sUcddHEWH,
Sat Mar 07 04:46:14 +0000 2020," Islamic Parties Bangladesh pressurise govt cancel Indian PM ’ Dhaka visit . Hasina govt says Modi welcome , protestors dealt tough hand https : //t.co/i0NYdq4UwZ https : //t.co/B1WMxjCBWk",Gurgaon
Sat Mar 07 04:46:17 +0000 2020, @ fayedsouza But CJI already piled cases important Holi get date Diwal… https : //t.co/8L06qd4Re1,India
Sat Mar 07 04:46:21 +0000 2020," @ AjayKum57583507 @ suhasinih @ Nidhi Not two communities ... Pro CAA Anti CAA Yup , leaders l… https : //t.co/Jrgh6GwNLM","New Delhi, India"
Sat Mar 07 04:46:23 +0000 2020, RT @ GauravPandhi : Good go @ SaketGokhale . All best ! https : //t.co/lUrXkK8NDn,
Sat Mar 07 04:46:23 +0000 2020," RT @ paranjoygt : UP Govt plasters photo , address ex-IPS , activists booked CAA protests https : //t.co/xrMhNjkqUP via @ IndianExpress",
Sat Mar 07 04:46:24 +0000 2020, @ iamarpan_m @ desimojito So law dictates future migrant coming acquire citizenship dictated t… https : //t.co/2weYEGVfSb,Indore/Chennai India
Sat Mar 07 04:46:30 +0000 2020, @ fayedsouza Fck u man 2maro u fight name Hafeez Saeed spread media Criminals n't deserve righ… https : //t.co/2vfO6485Fs,
Sat Mar 07 04:46:32 +0000 2020, @ PMOIndia @ narendramodi Jo PMO India Bole Ki Sabka Saath Sabka Vikas There Will Discrimination Towards… https : //t.co/l8XROoz6pZ,"Ranchi, India"
Sat Mar 07 04:46:38 +0000 2020, @ dhanyarajendran Seen lot tweets asking people gather banglore anti-caa protest last month.… https : //t.co/BeHiVRYbqh,"Bengaluru, India"
Sat Mar 07 04:46:39 +0000 2020, @ vivekagnihotri The card CAA perfectly played ... one remains anonymous every mole h… https : //t.co/u2f0bpqoM3,India
Sat Mar 07 04:46:40 +0000 2020, First prove court CAA anti Constituional Amit Shah resign fermenting trouble prove surrender law degree University collages got redo legal studies . # ISupportCAA,
Sat Mar 07 04:46:46 +0000 2020," # UNHRC failed organization It high time India ti quits UNHRC like USA June 19 , 2018 . Nobody allowed interfere internal matter India including # CAA What think ?","Gorakhpur,Pune,Delhi"
Sat Mar 07 04:46:47 +0000 2020, @ ajayaoc @ Ambreenzaidi @ KapilMishra_IND Cabal always needed fall guy . It 's apparent anti CAA rioters… https : //t.co/xUQnYBMsFF,Doesn't matter 
Sat Mar 07 04:46:50 +0000 2020, Could shame please @ UNHumanRights,
Sat Mar 07 04:46:50 +0000 2020," The UN High Commissioner mentioned CAA raises important human rights issues , including compatibility relation `` Right Equality Before Law '' & amp ; '' Nondiscrimination Nationality Grounds '' India ’ human rights obligations . # UNRejectsCAA @ RanaAyyub https : //t.co/xQ0wR7ySOx",
Sat Mar 07 04:46:52 +0000 2020, RT @ SwarajyaMag : ‘ Fail To Understand Why CAA Is Discriminatory ’ : Renowned Lawyer Harish Salve https : //t.co/Kqb5AVd8uk,"Hyderabad, India"
Sat Mar 07 04:46:56 +0000 2020, # CAA protests : # Madras HC keeps abeyance order police act protesters | The # nrcprotest https : //t.co/fk4uCqeIDz # caaprotests,
Sat Mar 07 04:46:57 +0000 2020, @ SinghviDarshan @ Iamdabiggboss @ sagar568814 @ sardesairajdeep Please prove CAA nothing Asaam NRC,Ahmedabad
Sat Mar 07 04:46:58 +0000 2020, Those preach refugees ’ rights opposing CAA meant refugees : PM Modi https : //t.co/7xnMumP0cc https : //t.co/Fejkupiueh,"New Delhi, India"
Sat Mar 07 04:47:02 +0000 2020, @ dexternasty All world 's people 's hinduphobic ediots 😏.. body cares hindus . Let 's Hindus support CAA & amp ; NRC # IndiaRejectsUN # shitUN,Catch me if you can!!!
Sat Mar 07 04:47:03 +0000 2020, Justice prevails ⚖️,"Jalandhar, India"
Sat Mar 07 04:47:08 +0000 2020, Meet Mr. Devkinandan Thakur . He 's staunch supporter # CAA help Hindu women escape sexual abuse Pakistan Bangladesh . Today booked sexually abusing woman along 6 others . Did I mention gives discourses Hindu religion ? https : //t.co/ghLfDaAPfi,Jamshoro Sindh. Pakistan.
Sat Mar 07 04:47:11 +0000 2020, @ _sabanaqvi India captured fascism ! Muslims attacked MUSLIM identity Muslim protesters cal… https : //t.co/AqsWO3dkn6,"New York, USA"
Sat Mar 07 04:47:11 +0000 2020," @ Voice_For_India Meanwhile , sadly , # Pakistan , # Jehadis FORCIBLY converting abducted # PakHinduGirls # Islam . https : //t.co/rs9fq6N5OH",
Sat Mar 07 04:47:18 +0000 2020, @ Leaf_lover26 @ Sarkar563 @ 5trillion_jumle @ narendramodi Listen speech Manmohan Singh 2003 asking CAA ... ..… https : //t.co/LOnMvkfzCa,
Sat Mar 07 04:47:24 +0000 2020, RT @ Periperichicke3 : # IndiaRejectsUN They call terrorists Anti CAA protesters The anti Hindu paper https : //t.co/iCBkkZdqt2,"A Proud HINDU, INDIAN"
Sat Mar 07 04:47:25 +0000 2020, Where saviours Indian image @ husainhaqqani @ mjdawar @ RehamKhan1 ? Let ’ create awareness updates c… https : //t.co/ZT4DdRWIz7,
Sat Mar 07 04:47:29 +0000 2020, ‘ Fail To Understand Why CAA Is Discriminatory ’ : Renowned Lawyer Harish Salve https : //t.co/HxgtSClCjv via @ swarajyamag,"Bengaluru, India"
Sat Mar 07 04:47:31 +0000 2020, They n't give damn CAA NRC NPR . They 're pro law protestors . They 're anti-Muslim . No one atta… https : //t.co/E1L9Pq3oYP,
Sat Mar 07 04:47:32 +0000 2020," A video showing Hindu extremists vandalising mosque Delhi , India violence rage Muslims protesters oppose new Islamophobic citizenship act ( CAA ) India . # SaveMuslimsAndHumanity # HumanityIsMust https : //t.co/NgB9r01aWL","Bahawalpur, Pakistan"
Sat Mar 07 04:47:33 +0000 2020, RT @ HasanComputer3 : After 2 days continue raining ladies protesters Aligarh CAA # UNRejectsCAA https : //t.co/9unTO421Mo,
Sat Mar 07 04:47:43 +0000 2020," Hope got information voter lists , @ DelhiPolice please identify every mob lyncher voter list of… https : //t.co/leyMkWDfic",FARIDABADa
Sat Mar 07 04:47:46 +0000 2020, RT @ naamBONDhai : @ dhume This Jihhaddi mob HINDDU ! ! ! https : //t.co/ZuB4exVvMl,
Sat Mar 07 04:47:46 +0000 2020, @ _sayema You responsible . Ppl like instigated muslim community protest CAA b… https : //t.co/HbFn0nqGra,"Varanasi, India"
Sat Mar 07 04:47:51 +0000 2020," Pictures Criminals , Wanteds & amp ; Terrorists r often displayed public places & amp ; Police stations people & amp ; s… https : //t.co/0FGznpdmuG",
Sat Mar 07 04:47:56 +0000 2020, @ TrulyMonica These Islamists going insane CAA highlights atrocities makes look bad . So t… https : //t.co/mPhUJw71IY,
Sat Mar 07 04:47:59 +0000 2020, Bangladeshi protesting # CAA Bangladesh This fear # NRC 😂,"Maharashtra, India"
